"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.2321,0.3658,-0.1746,0.134,-0.1343,0.2223,0.2357,0.0693,0.1679,0.0028,-0.1201,-0.1343,0.2568,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2321,1,0.4099,-0.0832,0.1111,0.2208,-0.1555,0.0767,0.0762,0.0532,0.0124,-0.0756,0.3206,-0.0011,0.2767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.3658,0.4099,1,0.0599,0.1403,0.0361,-0.1869,0.0744,0.0203,0.1994,0.0728,-0.3084,-0.1405,0.0683,0.0532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.1746,-0.0832,0.0599,1,-0.1609,0.0095,-0.0406,-0.0328,-0.3253,0.0697,-0.2456,-0.029,-0.0832,-0.1092,-0.0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.134,0.1111,0.1403,-0.1609,1,0.3271,-0.032,-0.1539,-0.0513,0.1957,0.2238,0.175,0.0574,0.1769,-0.0298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.1343,0.2208,0.0361,0.0095,0.3271,1,0.0446,0.1011,0.0259,-0.0067,-0.1842,-0.145,0.221,0.1053,0.1496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.2223,-0.1555,-0.1869,-0.0406,-0.032,0.0446,1,0.3322,0.0916,0.0351,-0.1775,0.1587,-0.0041,0.4254,0.1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2357,0.0767,0.0744,-0.0328,-0.1539,0.1011,0.3322,1,0.2399,0.1075,-0.1884,-0.1705,0.0457,0.3093,0.2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0693,0.0762,0.0203,-0.3253,-0.0513,0.0259,0.0916,0.2399,1,-0.279,-0.1136,-0.2524,-0.1412,0.1785,0.1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1679,0.0532,0.1994,0.0697,0.1957,-0.0067,0.0351,0.1075,-0.279,1,0.1765,0.2636,-0.082,0.0209,-0.0595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0028,0.0124,0.0728,-0.2456,0.2238,-0.1842,-0.1775,-0.1884,-0.1136,0.1765,1,0.1059,-0.1182,0.022,-0.274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1201,-0.0756,-0.3084,-0.029,0.175,-0.145,0.1587,-0.1705,-0.2524,0.2636,0.1059,1,-0.0362,-0.0126,-0.2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.1343,0.3206,-0.1405,-0.0832,0.0574,0.221,-0.0041,0.0457,-0.1412,-0.082,-0.1182,-0.0362,1,-0.0377,0.3312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.2568,-0.0011,0.0683,-0.1092,0.1769,0.1053,0.4254,0.3093,0.1785,0.0209,0.022,-0.0126,-0.0377,1,-0.0822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.165,0.2767,0.0532,-0.0135,-0.0298,0.1496,0.1121,0.2234,0.1413,-0.0595,-0.274,-0.2305,0.3312,-0.0822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1504,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8133,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7901,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8859,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7198,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9147,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8622,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8968,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9189,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7082,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3794,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8188,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
