"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.2296,0,0,0,0,0,0,-0.4754,0,0,0,0,0,0,0,0,0,0.5169,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.2487,0,0,0,0,0,0,0,0,-0.5973,0,0,0,0,0,0,0,0,-0.458,0,0,0.6566,0,0,0,0,0,0,0
"A_Trust",0,0,0.0651,0,0.3811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4772,0,0,0,0
"C_Org",0,0,0,-0.6801,0,0,0,0,0,0,0,-0.3705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4249,0.2391,0,0
"C_Prdctv",0,-0.4598,0,-0.3417,0.2371,0,0,0,0,0,0,0,0,0,0.3532,0,0,0,0,0,0,0,0,0,0,-0.3643,0,0.316,0.5591,0
"C_Rspnbl",0,0,0,0,0,0.1969,0,0,0,0,0,0,0,0,0,0,0.6209,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.0313,0,0,0,0,0,0,0,0,0,0,0,0,0.5532,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4654,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.4194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,-0.2649,0,0.5994,0,0,0,0,0.2205,0,0,0,0,0,0,0,0,0,-0.475,0,0,0,0.5366,0,0,0.2997,0
"O_AesSens",0,0.1361,0,0,0,0,0,-0.3589,0.269,0.3709,0,0,-0.1847,0.2744,-0.0965,-0.7379,0,0,0.1579,0,0.1178,0.5732,0,0,0,-0.4975,0.4687,0,0,0.2088
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4534,0,0,0,0.4392,0,0,0.5736,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588,0,0,0,0,0,0.4578,0,0,0,0,0,0,0,0,0
