"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9971,0.2508,0.271,0.0666,-0.038,0.097,0.0603,0.1795,0.3918,-0.2853,-0.3719,-0.1734,0.1289,0.0194,-0.1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2508,0.999,0.247,0.0949,0.1451,0.155,-0.006,0.2863,0.3204,-0.1267,-0.413,-0.1863,0.1409,-0.073,0.2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.271,0.247,0.9713,0.1827,0.0809,0.2321,0.1746,0.2408,0.2274,-0.1525,-0.3886,-0.3312,0.1117,-0.0161,-0.0876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0666,0.0949,0.1827,0.9755,0.261,0.1976,0.0992,-0.1336,0.0408,-0.0906,-0.1657,-0.1756,-0.0411,-0.0165,-0.0744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.038,0.1451,0.0809,0.261,0.9988,0.4807,-0.0703,0.229,0.1141,-0.1427,-0.1661,-0.3216,-0.0188,0.3183,0.1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.097,0.155,0.2321,0.1976,0.4807,0.921,0.0353,0.3547,0.1544,-0.0849,-0.318,-0.3015,0.0754,0.3466,0.1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0603,-0.006,0.1746,0.0992,-0.0703,0.0353,0.9997,0.0453,0.0532,-0.0485,-0.0948,-0.0351,-0.0497,0.0949,-0.0488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1795,0.2863,0.2408,-0.1336,0.229,0.3547,0.0453,0.9993,0.3221,-0.111,-0.4479,-0.3277,0.0707,0.178,0.1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.3918,0.3204,0.2274,0.0408,0.1141,0.1544,0.0532,0.3221,0.9991,-0.0852,-0.2951,-0.1966,0.009,0.266,0.1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2853,-0.1267,-0.1525,-0.0906,-0.1427,-0.0849,-0.0485,-0.111,-0.0852,0.9201,0.4093,0.1602,0.1477,0.0082,0.2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.3719,-0.413,-0.3886,-0.1657,-0.1661,-0.318,-0.0948,-0.4479,-0.2951,0.4093,0.9949,0.4891,0.0456,0.0436,-0.0173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1734,-0.1863,-0.3312,-0.1756,-0.3216,-0.3015,-0.0351,-0.3277,-0.1966,0.1602,0.4891,0.9375,-0.1277,-0.0163,-0.0824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.1289,0.1409,0.1117,-0.0411,-0.0188,0.0754,-0.0497,0.0707,0.009,0.1477,0.0456,-0.1277,0.9769,-0.144,0.1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.0194,-0.073,-0.0161,-0.0165,0.3183,0.3466,0.0949,0.178,0.266,0.0082,0.0436,-0.0163,-0.144,0.9897,0.2225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.1495,0.2198,-0.0876,-0.0744,0.1706,0.1806,-0.0488,0.1076,0.1013,0.2351,-0.0173,-0.0824,0.1405,0.2225,0.9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
