"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.88,0.1427,0.0837,-0.073,-0.1079,0.1023,-0.2242,0.1974,0.2054,-0.2364,-0.4551,-0.2105,0.1598,0.1129,0.1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1427,0.999,0.2347,0.2101,0.1406,0.2523,-0.0094,0.5037,0.1043,-0.2695,-0.1851,-0.4054,0.1061,0.3764,-0.1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.0837,0.2347,0.9869,0.1314,0.1014,0.1599,0.0148,0.3961,0.0858,-0.2237,-0.399,-0.217,-0.0504,0.2075,0.0907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.073,0.2101,0.1314,0.9307,0.1263,0.1029,0.1829,0.1323,0.0059,-0.4862,-0.0756,-0.3766,0.0789,0.22,0.0488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1079,0.1406,0.1014,0.1263,0.9987,0.277,0.3145,0.2223,0.234,-0.3516,-0.1769,-0.2105,-0.175,0.2821,0.0443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1023,0.2523,0.1599,0.1029,0.277,0.9973,0.1203,0.5598,0.3458,-0.4444,-0.3462,-0.2323,0.2381,0.2735,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.2242,-0.0094,0.0148,0.1829,0.3145,0.1203,0.9928,-0.0717,0.0912,-0.1613,0.1757,-0.2807,-0.023,0.0437,0.1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1974,0.5037,0.3961,0.1323,0.2223,0.5598,-0.0717,0.9999,0.2138,-0.563,-0.6229,-0.5436,0.0329,0.5014,-0.0496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.2054,0.1043,0.0858,0.0059,0.234,0.3458,0.0912,0.2138,0.9999,-0.5028,-0.3127,-0.1501,0.3823,0.2905,0.1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2364,-0.2695,-0.2237,-0.4862,-0.3516,-0.4444,-0.1613,-0.563,-0.5028,0.9996,0.471,0.5662,-0.3386,-0.4959,-0.2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.4551,-0.1851,-0.399,-0.0756,-0.1769,-0.3462,0.1757,-0.6229,-0.3127,0.471,0.9966,0.5036,-0.0369,-0.3932,-0.0933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2105,-0.4054,-0.217,-0.3766,-0.2105,-0.2323,-0.2807,-0.5436,-0.1501,0.5662,0.5036,0.9957,-0.1085,-0.4304,0.0366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.1598,0.1061,-0.0504,0.0789,-0.175,0.2381,-0.023,0.0329,0.3823,-0.3386,-0.0369,-0.1085,0.9943,0.188,0.0775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.1129,0.3764,0.2075,0.22,0.2821,0.2735,0.0437,0.5014,0.2905,-0.4959,-0.3932,-0.4304,0.188,0.9958,0.3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.1368,-0.1936,0.0907,0.0488,0.0443,0.141,0.1742,-0.0496,0.1031,-0.2746,-0.0933,0.0366,0.0775,0.3015,0.9867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6511,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5498,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.931,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6476,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8835,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4869,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4386,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2723,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4919,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2828,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6973,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8261
