"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9972,0.5128,0.2647,0.1139,0.1369,0.2294,-0.0884,0.3513,0.2307,-0.2245,-0.2052,-0.3527,0.2945,0.177,0.2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.5128,0.9918,0.2308,0.1131,0.0249,0.2937,0.1155,0.2355,0.0793,-0.2961,-0.2978,-0.1676,0.0633,0.1079,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.2647,0.2308,0.9999,0.1519,0.0556,0.1612,-0.0684,0.1361,0.1831,-0.3794,-0.4042,-0.3697,0.121,0.0112,-0.0249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1139,0.1131,0.1519,0.9946,0.0619,0.3416,0.2344,0.3001,0.0016,-0.2238,-0.2918,-0.1405,0.3005,0.071,0.1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1369,0.0249,0.0556,0.0619,1,0.3998,0.2964,0.3125,0.2487,-0.2328,-0.1149,-0.1248,0.1653,0.331,0.1467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2294,0.2937,0.1612,0.3416,0.3998,0.9987,0.1368,0.1949,0.0241,-0.336,-0.3715,-0.3635,0.3407,0.0761,0.3054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.0884,0.1155,-0.0684,0.2344,0.2964,0.1368,0.9962,0.4237,0.4136,-0.2576,-0.2854,0.0044,-0.092,0.3641,0.1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3513,0.2355,0.1361,0.3001,0.3125,0.1949,0.4237,0.9911,0.4175,-0.304,-0.4053,-0.2094,0.1316,0.3569,0.1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.2307,0.0793,0.1831,0.0016,0.2487,0.0241,0.4136,0.4175,0.965,-0.2156,-0.2967,-0.2133,-0.0343,0.3025,0.2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2245,-0.2961,-0.3794,-0.2238,-0.2328,-0.336,-0.2576,-0.304,-0.2156,0.9858,0.683,0.5016,-0.114,-0.189,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
