"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.999,0.4869,0.3016,0.0953,0.2064,0.2764,0.1698,0.3132,0.2513,-0.2588,-0.3156,-0.1706,-0.0258,0.2864,0.1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.4869,0.9999,0.3305,0.2146,0.2205,0.215,0.1097,0.4464,0.3344,-0.2938,-0.397,-0.2171,0.0093,0.0868,0.2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.3016,0.3305,0.9935,0.0445,0.1893,0.1911,0.1135,0.1917,0.2297,-0.3453,-0.4273,-0.3519,0.2338,0.1607,0.2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0953,0.2146,0.0445,0.9927,0.3187,0.2453,0.1186,0.1682,0.2185,-0.3609,-0.223,-0.1912,0.0333,0.2175,0.1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.2064,0.2205,0.1893,0.3187,0.9999,0.2803,0.2218,0.324,0.2244,-0.3008,-0.4408,-0.311,0.0324,0.3174,0.0892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.2764,0.215,0.1911,0.2453,0.2803,0.9894,0.1402,0.3277,0.1994,-0.3746,-0.3742,-0.3559,0.0393,0.0957,0.0604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1698,0.1097,0.1135,0.1186,0.2218,0.1402,0.9942,0.1287,0.2427,-0.3076,-0.1799,-0.197,0.1124,0.1589,0.1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.3132,0.4464,0.1917,0.1682,0.324,0.3277,0.1287,0.9994,0.3479,-0.2222,-0.3696,-0.1059,0.1354,0.3175,0.2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.2513,0.3344,0.2297,0.2185,0.2244,0.1994,0.2427,0.3479,0.997,-0.3346,-0.2678,-0.2502,0.0979,0.2247,0.3372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2588,-0.2938,-0.3453,-0.3609,-0.3008,-0.3746,-0.3076,-0.2222,-0.3346,0.9811,0.7143,0.6852,-0.0163,-0.2093,-0.2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.3156,-0.397,-0.4273,-0.223,-0.4408,-0.3742,-0.1799,-0.3696,-0.2678,0.7143,0.9947,0.7135,0.0193,-0.2027,-0.2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1706,-0.2171,-0.3519,-0.1912,-0.311,-0.3559,-0.197,-0.1059,-0.2502,0.6852,0.7135,0.9957,0.0686,-0.0719,-0.1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.0258,0.0093,0.2338,0.0333,0.0324,0.0393,0.1124,0.1354,0.0979,-0.0163,0.0193,0.0686,0.9986,-0.0732,0.1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.2864,0.0868,0.1607,0.2175,0.3174,0.0957,0.1589,0.3175,0.2247,-0.2093,-0.2027,-0.0719,-0.0732,0.9982,0.3098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.1815,0.2246,0.2406,0.1458,0.0892,0.0604,0.1289,0.2141,0.3372,-0.2463,-0.2015,-0.1056,0.1623,0.3098,0.9328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7562,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5588,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7702,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8736,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7969,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8648,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4591,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6315,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4194,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9289,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8843,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7662
