"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",-0.2321,0,0.3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.3249,0.3297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3514,0,0,0.2553,0,0
"C_Org",0,-0.2959,0,0.1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4259,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3751,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.1196,0,0,0,0,0,0,0,-0.291,0,0,0,0,0,0,0,0,0,0,-0.4076,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,-0.1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3195,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0473,0,0,0,0,0,0,0,0,0.4356,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3488,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7093,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.4705,0,0,0,0,0,-0.3211,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.0356,0,0,0,0,0,0,0,0,0,0,0,0,0.3698,0.4548,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.086,0,0,0,0,0,0.3137,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2354,0,0,0,0,0,0,0,0,0.3811,0,0,0,0,0,0
