"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3919,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.1461,0,0,0,0,0,0,0,0,-0.2611,0,0,0,0,0,0,0.2923,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3738,0,0,0
"C_Org",0,0,0,0.1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2563,0,0,0
"C_Prdctv",0,0,0,0,0.0713,0,0,0,0,0,0,0,0,0,-0.2657,0,0,0,0,0,0.4408,0,0,0,0,0,0,0,0.2188,0
"C_Rspnbl",0,0,0,0,0,-0.1276,0,0,0,0,0,0,0,0,0,0,0,0,0.4111,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.2604,0,0,0,0,0,0.0593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2918,0
"E_EnerLev",0,0,0,0,0,0,0,-0.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3455,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.0249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5339,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0045,0,0,0,0,0,0,0,0,-0.2302,0,0,0,0,0,0,0,0.2448,0.3292,0,0
"N_Depr",0,0,0,0,0,-0.2732,0,0,0,0,-0.1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.0444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4864,0,0,0,0
"O_AesSens",0,0,0,0.2677,0,0,0,0,0,0,0,0,-0.0377,0,-0.3164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0.245,0,0,0,0,0,-0.1604,0,0,0,0,0,0,0,0,0,0.3956,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1319,0,0,0,0,0.2612,0,0,0,0,0,0,0,0,0,0
