"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.2513,0.2753,0.0675,-0.038,0.1012,0.0604,0.1798,0.3925,-0.2978,-0.3734,-0.1794,0.1306,0.0195,-0.1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2513,1,0.2507,0.0961,0.1453,0.1616,-0.006,0.2865,0.3208,-0.1321,-0.4143,-0.1925,0.1426,-0.0734,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.2753,0.2507,1,0.1877,0.0821,0.2454,0.1772,0.2444,0.2309,-0.1613,-0.3953,-0.3471,0.1147,-0.0164,-0.0889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0675,0.0961,0.1877,1,0.2644,0.2085,0.1004,-0.1353,0.0413,-0.0956,-0.1682,-0.1836,-0.0422,-0.0168,-0.0753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.038,0.1453,0.0821,0.2644,1,0.5012,-0.0703,0.2292,0.1142,-0.1488,-0.1666,-0.3324,-0.0191,0.3201,0.1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1012,0.1616,0.2454,0.2085,0.5012,1,0.0368,0.3697,0.161,-0.0923,-0.3322,-0.3244,0.0794,0.3631,0.1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0604,-0.006,0.1772,0.1004,-0.0703,0.0368,1,0.0453,0.0532,-0.0506,-0.0951,-0.0363,-0.0503,0.0954,-0.0488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1798,0.2865,0.2444,-0.1353,0.2292,0.3697,0.0453,1,0.3224,-0.1157,-0.4492,-0.3385,0.0716,0.179,0.1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.3925,0.3208,0.2309,0.0413,0.1142,0.161,0.0532,0.3224,1,-0.0889,-0.296,-0.2032,0.0091,0.2675,0.1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2978,-0.1321,-0.1613,-0.0956,-0.1488,-0.0923,-0.0506,-0.1157,-0.0889,1,0.4278,0.1725,0.1558,0.0086,0.2451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.3734,-0.4143,-0.3953,-0.1682,-0.1666,-0.3322,-0.0951,-0.4492,-0.296,0.4278,1,0.5064,0.0463,0.0439,-0.0173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1794,-0.1925,-0.3471,-0.1836,-0.3324,-0.3244,-0.0363,-0.3385,-0.2032,0.1725,0.5064,1,-0.1335,-0.0169,-0.0852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.1306,0.1426,0.1147,-0.0422,-0.0191,0.0794,-0.0503,0.0716,0.0091,0.1558,0.0463,-0.1335,1,-0.1464,0.1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.0195,-0.0734,-0.0164,-0.0168,0.3201,0.3631,0.0954,0.179,0.2675,0.0086,0.0439,-0.0169,-0.1464,1,0.2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",-0.1497,0.22,-0.0889,-0.0753,0.1707,0.1882,-0.0488,0.1077,0.1014,0.2451,-0.0173,-0.0852,0.1421,0.2237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7466,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6668,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3434,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9976,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7558,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9858,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6941,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6624,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7425,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6752,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8566,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9373,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8586,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9933
