"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9646,0.171,0.4818,0.0704,0.0737,-0.0125,0.1447,0.4556,0.4086,0.0913,-0.2469,-0.0756,0.1358,0.4172,0.2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.171,0.9903,0.1537,0.1802,0.2941,0.1743,0.0721,0.2108,0.1652,-0.1191,-0.2931,-0.223,-0.1543,0.3512,0.324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.4818,0.1537,0.9579,0.2783,-0.0078,0.0933,0.1214,0.3665,0.275,-0.3052,-0.3629,-0.4476,0.0011,0.3921,0.1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0704,0.1802,0.2783,0.8556,0.1487,0.3943,0.2484,0.0985,0.0865,-0.0301,-0.361,-0.1898,-0.0985,-0.0119,-0.0359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0737,0.2941,-0.0078,0.1487,0.9642,0.5034,0.1207,0.294,0.2718,-0.1234,-0.1336,0.0843,0.0804,0.1538,0.3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0125,0.1743,0.0933,0.3943,0.5034,0.9608,0.1617,0.2621,0.3755,-0.1736,-0.3067,-0.0471,-0.0021,-0.0301,0.3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1447,0.0721,0.1214,0.2484,0.1207,0.1617,0.9974,0.4056,0.3097,0.0268,-0.4996,-0.1836,0.2493,-0.0296,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.4556,0.2108,0.3665,0.0985,0.294,0.2621,0.4056,0.9726,0.5501,-0.2164,-0.3694,-0.1697,0.0737,0.4038,0.3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.4086,0.1652,0.275,0.0865,0.2718,0.3755,0.3097,0.5501,0.9608,-0.2188,-0.2616,-0.0956,0.1198,0.2488,0.3981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.0913,-0.1191,-0.3052,-0.0301,-0.1234,-0.1736,0.0268,-0.2164,-0.2188,0.982,0.0341,0.385,-0.1061,-0.0773,-0.0927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2469,-0.2931,-0.3629,-0.361,-0.1336,-0.3067,-0.4996,-0.3694,-0.2616,0.0341,0.9988,0.4125,-0.1018,-0.0558,-0.2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.0756,-0.223,-0.4476,-0.1898,0.0843,-0.0471,-0.1836,-0.1697,-0.0956,0.385,0.4125,0.9937,0.0181,-0.0709,-0.1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.1358,-0.1543,0.0011,-0.0985,0.0804,-0.0021,0.2493,0.0737,0.1198,-0.1061,-0.1018,0.0181,0.9306,-0.2844,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
