"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9999,0.2946,0.2347,0.2036,0.0346,-0.0504,0.1605,0.2215,0.2507,-0.1177,0.0358,0.0031,0.16,0.0132,0.0584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2946,0.9866,0.282,0.0575,0.1215,-0.0974,-0.006,0.016,-0.0803,0.0977,0.0447,-0.0176,0.2039,0.148,0.2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.2347,0.282,0.9747,0.1838,0.0488,0.0145,0.0265,0.1353,0.1056,-0.1329,-0.2644,-0.3555,0.058,0.1696,0.1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.2036,0.0575,0.1838,0.9991,0.2457,0.0947,0.206,0.0984,-0.0738,-0.1047,-0.1127,-0.2309,0.0526,0.1902,0.0585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0346,0.1215,0.0488,0.2457,0.9979,0.3753,0.28,0.1703,0.0316,-0.202,-0.2165,-0.0949,0.1514,0.2565,0.2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0504,-0.0974,0.0145,0.0947,0.3753,0.9785,0.1789,0.0969,0.0389,-0.3078,-0.0684,-0.102,-0.1023,-0.0024,0.0379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1605,-0.006,0.0265,0.206,0.28,0.1789,0.9986,0.0671,0.1782,-0.2136,-0.0635,0.0106,-0.0033,0.1552,0.1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2215,0.016,0.1353,0.0984,0.1703,0.0969,0.0671,0.975,0.3603,-0.2025,-0.2411,0.0749,-0.0407,0.086,0.1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.2507,-0.0803,0.1056,-0.0738,0.0316,0.0389,0.1782,0.3603,0.9966,-0.1567,-0.1346,0.1364,0.0109,0.1247,0.2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.1177,0.0977,-0.1329,-0.1047,-0.202,-0.3078,-0.2136,-0.2025,-0.1567,0.9315,0.1579,0.1512,0.0408,-0.1125,-0.0731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",0.0358,0.0447,-0.2644,-0.1127,-0.2165,-0.0684,-0.0635,-0.2411,-0.1346,0.1579,0.9748,0.3791,0.0666,-0.1785,-0.2959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",0.0031,-0.0176,-0.3555,-0.2309,-0.0949,-0.102,0.0106,0.0749,0.1364,0.1512,0.3791,0.9948,-0.0696,-0.1101,0.0538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.16,0.2039,0.058,0.0526,0.1514,-0.1023,-0.0033,-0.0407,0.0109,0.0408,0.0666,-0.0696,0.9932,0.1471,0.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.0132,0.148,0.1696,0.1902,0.2565,-0.0024,0.1552,0.086,0.1247,-0.1125,-0.1785,-0.1101,0.1471,0.9972,0.4922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0584,0.2158,0.1521,0.0585,0.2036,0.0379,0.1494,0.1317,0.2054,-0.0731,-0.2959,0.0538,0.238,0.4922,0.9946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9278,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8659,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8494,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7737,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8512,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.812,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8566,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8219,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9451,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6177,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8652,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9437,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9928,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6987
