"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",-0.2514,0,-0.2645,0,0,0,0,0.3621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5467,0
"A_Rspct",0,-0.1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.228,0,0,0,0.3118,0,0,0,0,0.315,0,-0.2936,0,0,0.3021,0,0,0,0,0,0,0,0,0,0,0,0,0.2664
"C_Org",0,0,0,-0.101,0,0,0,0,0,0.2945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4664,0,0,0
"C_Prdctv",0,0,-0.2854,0,-0.2144,0,0,0,0,0,0,0,0.3192,0,0,0,-0.3856,0,0,0,0.4081,0,0,0,0,-0.6573,0,0,0,0.7859
"C_Rspnbl",0,0,0,0,0,-0.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4642,0,0,0
"E_Assert",0,0,0,0,0,0,-0.1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3943,0,0,0,0.3954
"E_EnerLev",0,0,0,0,0,0,0,-0.0857,0,0,0,0,0,0.2168,0,0.5004,0,0,0.3589,0,0,0,0,0.3388,0,0,0.2875,0,0,0
"E_Scblty",0.3278,0,0,0,0,0,0,0,-0.0761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0277,0,0,0,0,0,0,0,0,-0.3867,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1166,0,0,0,0,0,-0.3906,0,0,0,0,0,0,0,0,0,0.3252,0,0,0
"N_EmoVol",0,0,0,-0.3538,0,0,0,0,0,0,0,0.0447,0.3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0.3767,0,0,0,0,0,0,0.2644,-0.3035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0.4224,0,-0.4092,0,0.1506,0.4547,0,0,0,0,0,0,0,0,0,-0.4095,0.3031,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,-0.6211,0,0,0,0,0,0,0.1523,0,0,0,0,-0.7149,0,0,0,0.4837,-0.4853,0,0,0,0,0
