"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",-0.0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4867,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.0297,0,0,0,0,0,0,0,0,0.269,0,0,0,0,0,0,0.4405,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.2522,0,0,0,0,0,-0.2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2923,0,0,-0.258,0,0,0
"C_Org",0,0,0,0.0499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.3941,0,0,0,0,0,0,0,0,-0.4602,0,0,0,0.7099,0,0,-0.9663,0,0.5234,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1485,0,0,0,0,0,0,0,0,0,0,0,0,-0.3487,1.0539,0,0,0,0,0,0,0,0,0
"E_EnerLev",-0.2576,0,0,0,0,0,0,-0.3359,0,0,0,-0.2422,0,0,0,0,0,0,0,0.2213,0,0,0,0.4111,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.1124,0,0,0,0,0,0,0,0,0,0,0.3389,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.0453,0,0,0,0,0,-0.2599,0,0,0,0,0,0,0,0,0,0,0.2768,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.4947,0,0,0,0,0,0,0,0,0,0,-0.5638,0,0,0,0,1.1908,0,0,0
"N_EmoVol",0,-0.5939,0,0,0,0,0,0,0,0,0,-0.3768,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2483,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.0092,0,0,0,0,0.2978,0,0,0,0,0,0,0,0,0,0,-0.3425,0.4753
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481,0,0,0.307,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241,0,0,0,0,0,0,0,0,0,-0.3326,0,0,0,0,0
