"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.0711,-0.1064,-0.1415,-0.1166,-0.0076,0.1599,0.1356,0.3249,0.1129,-0.0861,-0.051,0.0857,-0.1087,0.0911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.0711,1,0.0946,0.1099,0.2591,0.2734,0.1404,0.1228,0.182,-0.2307,-0.3875,-0.3738,-0.1543,-0.0394,-0.1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.1064,0.0946,1,0.3494,0.1374,0.1796,0.151,0.255,0.1763,-0.299,-0.1368,-0.1926,-0.0513,0.0542,0.2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.1415,0.1099,0.3494,1,0.2661,0.3798,0.3847,0.3242,0.2157,-0.3778,-0.364,0.025,-0.0044,0.2311,0.3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1166,0.2591,0.1374,0.2661,1,0.3106,0.3835,0.3191,0.3172,-0.3066,-0.3473,-0.3378,-0.0145,0.2331,0.1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0076,0.2734,0.1796,0.3798,0.3106,1,0.3191,0.3929,0.2982,-0.3431,-0.4046,-0.3431,0.1052,0.155,0.2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.1599,0.1404,0.151,0.3847,0.3835,0.3191,1,0.3902,0.2947,-0.2937,-0.391,-0.2267,0.076,0.2751,0.3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1356,0.1228,0.255,0.3242,0.3191,0.3929,0.3902,1,0.3063,-0.244,-0.2702,-0.2421,0.1412,0.381,0.1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.3249,0.182,0.1763,0.2157,0.3172,0.2982,0.2947,0.3063,1,-0.313,-0.3576,-0.2908,-0.025,0.2264,0.1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",0.1129,-0.2307,-0.299,-0.3778,-0.3066,-0.3431,-0.2937,-0.244,-0.313,1,0.4503,0.3859,-0.2465,-0.1027,-0.1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0861,-0.3875,-0.1368,-0.364,-0.3473,-0.4046,-0.391,-0.2702,-0.3576,0.4503,1,0.2842,0.0131,-0.1376,-0.1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.051,-0.3738,-0.1926,0.025,-0.3378,-0.3431,-0.2267,-0.2421,-0.2908,0.3859,0.2842,1,-0.0412,-0.1202,0.1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0857,-0.1543,-0.0513,-0.0044,-0.0145,0.1052,0.076,0.1412,-0.025,-0.2465,0.0131,-0.0412,1,0.2672,0.0398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",-0.1087,-0.0394,0.0542,0.2311,0.2331,0.155,0.2751,0.381,0.2264,-0.1027,-0.1376,-0.1202,0.2672,1,0.2792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0911,-0.1821,0.2648,0.3319,0.1385,0.2817,0.3253,0.1421,0.1666,-0.1769,-0.1637,0.1576,0.0398,0.2792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6258,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0066,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8248,0,0,0,0,0,0,0,0,0,0
