"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1095,0.1115,0,0
"A_Rspct",0,0.1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996,0,0,0,0,0,0,0,0,0,0.103,0,0,0,0
"A_Trust",0,0,0.1024,0,0.1057,0,0.1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1097,0,0,0,0.14,0,0,0,0
"C_Org",0,0,0,0.1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1133,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1057,0,0,0,0,0,0,0,0.1061,0
"C_Rspnbl",0,0,0,0,0,0.1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1092,0,0,0
"E_Assert",0,0,0,0,0,0,0.1172,0,0,0,0,0,0,0,0,0.1276,0,0,0.1168,0,0,0,0,0.2277,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1027,0,0,0,0,0,0,0,0.1044,0,0,0,0,0,0,0,0,0,0.1056,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1782,0,0,0,0,0,0,0,0,0,0,0,0,0.4888,0.2522,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852,0,0,0,0
"N_Depr",0,0.1101,0,0,0,0,0,0,0,0.142,0.1382,0,0.1037,0,0,0,0,0.1627,0.1016,0,0,0,0,0,0,0,0.1177,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1128,0,0,0,0,0,0,0,0.112,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1109,0,0,0,0,0,0,0,0.112,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1161,0,0,0,0,0,0.1143,0,0,0,0,0,0,0,0,0
