"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",1,0.1731,0.0891,-0.0054,-0.1098,-0.0453,-0.0493,0.1858,0.061,-0.0946,-0.2774,-0.144,-0.2173,0.0497,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1731,1,0.0744,-0.0343,0.068,0.2279,0.0978,0.0569,5e-04,0.0208,-0.1625,-0.2014,-0.13,-0.0688,0.1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.0891,0.0744,1,0.2221,0.2081,0.1826,-0.1423,-0.0906,0.1571,-0.3472,-0.1817,-0.364,0.083,-0.0245,0.0829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",-0.0054,-0.0343,0.2221,1,0.2361,0.2434,0.1579,0.0842,0.3283,-0.2536,-0.198,-0.2288,0.1259,-0.0325,0.1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1098,0.068,0.2081,0.2361,1,0.2486,0.1676,0.17,0.3631,-0.061,-0.2573,-0.2291,0.0163,0.1794,0.0897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",-0.0453,0.2279,0.1826,0.2434,0.2486,1,0.2422,0.1305,0.1519,-0.1738,-0.371,-0.1553,-0.0096,0.0255,0.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.0493,0.0978,-0.1423,0.1579,0.1676,0.2422,1,0.2723,0.1447,0.0247,-0.35,-0.0805,0.0779,0.1369,0.3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1858,0.0569,-0.0906,0.0842,0.17,0.1305,0.2723,1,0.3102,0.1564,-0.2408,0.1528,0.0233,0.1543,0.1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.061,5e-04,0.1571,0.3283,0.3631,0.1519,0.1447,0.3102,1,-0.0584,-0.1199,0.0116,-0.0965,0.1688,0.2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0946,0.0208,-0.3472,-0.2536,-0.061,-0.1738,0.0247,0.1564,-0.0584,1,0.5495,0.3698,-0.0698,0.2553,-0.1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2774,-0.1625,-0.1817,-0.198,-0.2573,-0.371,-0.35,-0.2408,-0.1199,0.5495,1,0.3891,0.0019,0.1019,-0.3768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.144,-0.2014,-0.364,-0.2288,-0.2291,-0.1553,-0.0805,0.1528,0.0116,0.3698,0.3891,1,-0.0066,-0.0448,-0.0458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",-0.2173,-0.13,0.083,0.1259,0.0163,-0.0096,0.0779,0.0233,-0.0965,-0.0698,0.0019,-0.0066,1,0.0476,0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.0497,-0.0688,-0.0245,-0.0325,0.1794,0.0255,0.1369,0.1543,0.1688,0.2553,0.1019,-0.0448,0.0476,1,-0.0749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.058,0.1246,0.0829,0.1596,0.0897,0.241,0.3009,0.1138,0.2809,-0.1382,-0.3768,-0.0458,0.0028,-0.0749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9891,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8491,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9935,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9939,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9947,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9719,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8623,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5178,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7813,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9631,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9929,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8538
