"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",-0.1326,0,0,0,0,0,0.4429,0,0,0,0,-0.2382,0,0,0,0,0,0,0,0,0,0,0.2729,0,0,0,0,0,0,0
"A_Rspct",0,-0.1552,0,0,0,0,0,0,0,0,0,0,0,0,0.2693,0,0,0,0,0,0,0,0,0,0,0,-0.3472,0,0,0
"A_Trust",0,0,0.4048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8645,0,0,0,0,0,0,0,0.2813,0
"C_Org",0,0,0,-0.1323,0,0,0,0,0,0,0,0,0,-0.3286,0,0,0,0,0,0,0,0.2489,0,0,0,0,-0.329,0,0,0
"C_Prdctv",0,0,0,-0.2641,0.1409,0,0,-0.2665,0,0,0.3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3628,0
"C_Rspnbl",0,0,0,0,0,-0.2456,0,0,0,0,0,0,0,0,0,0,0,-0.8153,0,0,0,0,0,0.597,0,0,0,0,0,0
"E_Assert",0,-0.2473,0,0,0,0,0.1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3329
"E_EnerLev",0,0,0,0,0,0,0,0.3332,0,0,0,0,0.4396,0,0,0,0,0,0,0,0.6174,0,0,0,0,0,0,0,-0.6308,0
"E_Scblty",0,0,0,0,0,0,0,0,0.0464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.5842,0,0,-0.2324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,-0.3932,0,0,0,0,0,0,0,-0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2717,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1542,0,0,0,0,0,-0.3514,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",-0.3301,0,0,0,0,0.3241,0,0,0,0,0,0,0.0605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2947
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,-0.3785,0,-0.1175,0.4462,0,0,0,0,0,0,0,0.7982,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0.4211,0,0,0,-0.2426,0,0,0,-0.001,0,0,0,0,0,0,0,0.3539,0,0,0,0,0,0,0
