"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9997,0.067,-0.0256,0.0346,-0.0423,0.02,0.0249,0.1562,0.0441,-0.0398,-0.1314,0.1918,0.0553,0.2786,-0.0615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.067,1,0.0563,-0.0242,0.0106,0.257,0,0.1195,0.0165,0.0035,0.0405,-0.0793,0.1232,0.0027,0.0817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",-0.0256,0.0563,0.9805,0.1178,0.1992,-0.0566,-0.2738,0.0037,-0.0902,-0.1569,-0.128,-0.1217,0.0761,0.1384,-0.1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0346,-0.0242,0.1178,0.9978,0.2496,0.0504,0.0758,-0.1331,0.0431,-0.1611,0.173,-0.1609,0.0982,0.1483,0.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.0423,0.0106,0.1992,0.2496,0.9984,0.117,0.0529,0.0302,0.0954,-0.2716,0.0078,-0.0579,0.0069,0.1329,-0.1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.02,0.257,-0.0566,0.0504,0.117,0.9991,0.0525,0.0041,0.1495,0.0255,-0.0753,-0.0329,-0.1408,-0.0231,0.1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0249,0,-0.2738,0.0758,0.0529,0.0525,0.9894,-0.0533,0.3233,-0.0744,0.098,0.046,-0.0337,-0.0182,0.0664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1562,0.1195,0.0037,-0.1331,0.0302,0.0041,-0.0533,0.999,0.263,0.0071,-0.1954,0.0376,0.1078,-0.0087,-0.0454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.0441,0.0165,-0.0902,0.0431,0.0954,0.1495,0.3233,0.263,0.9996,-0.1148,0.0201,0.0369,0.0043,0.0506,0.0566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0398,0.0035,-0.1569,-0.1611,-0.2716,0.0255,-0.0744,0.0071,-0.1148,0.9988,0.0281,0.1798,0.0986,-0.0785,-0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.1314,0.0405,-0.128,0.173,0.0078,-0.0753,0.098,-0.1954,0.0201,0.0281,0.9899,0.1209,0.1129,0.0223,0.1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
