"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1181,0.1223,0,0,0,0,0,0,0,0,0,0,0,0,0.1122,0,0,0.1174,0,0,0,0,0,0,0,0,0,0,0,0.1645,0
"A_Rspct",0,0.1108,0,0,0.1006,0,0.1023,0,0,0,0,0.1053,0,0,0,0.1064,0,0,0,0,0.1002,0,0.1063,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1174,0,0,0.1197,0,0,0,0,0,0
"C_Org",0,0,0,0.1182,0,0,0.1176,0,0.1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0.1206,0,0.1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1194,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1179,0,0
"E_Assert",0,0,0,0,0,0,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.1752,0,0,0,0,0,0,0.1494,0,0,0,0,0,0.1908,0,0.2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2807,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1231,0,0,0,0.1324,0
"N_Depr",0,0,0,0,0.11,0,0,0,0.1105,0,0.1082,0,0,0.1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0.1086,0,0,0,0,0,0,0,0.1095,0,0,0,0,0,0,0,0,0,0,0,0.1085,0,0,0,0,0.1066,0,0.114
"O_AesSens",0,0,0.1228,0,0,0,0,0,0,0,0,0,0.1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1181,0,0,0,0.1173,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388,0,0,0,0,0,0,0,0.2621,0,0,0,0.1469,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
