"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.1766,0,0,0,0,0,0,-0.2735,0,0,0,0,0,0,0,0,0,0.3998,0,-0.3133,0,0.2078,0,0,0,0,0,-0.54,0,0,0
"A_Rspct",0,-0.0918,0,-0.2614,0,0,0,0,0.6331,0,0,0,0,0,0,0.6302,0,0,0,0,0,0,0,0.1915,0,0.319,0,0,0,0,-0.2854
"A_Trust",0,0,0.2783,0,0,0.3887,0,0,0,0,0.2068,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2135,0,0,0,-0.4059,0.2448,0
"C_Org",0,0,0,-0.1291,-0.3871,0,-0.408,0.2483,0,0,0,0,0,0,0.3569,0,0,0,0,0,0,0,0,0.7586,0,0,0,0,0,0,0
"C_Prdctv",0,-0.292,0,0,0.1871,-0.2854,0,0,0,-0.3883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.085,0,0,0,0,0,0,0,0,0.4293,0,0,0,0,0,0,0,0.3139,0,0,0,0,0,0,0,0
"E_Assert",0,0,-0.2861,0,0,0,0.0471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2745,0,0
"E_EnerLev",0,0,-0.3984,0,0,0,0.2291,-0.1443,0,0,0,0,0,0,0,0,0,0,0,0.3613,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,-0.3215,0,0,0.144,0,0,0.2344,0,0,0,0,0,0,-0.4078,0,0,0,0.663,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0.2403,-0.1334,0,-0.2796,0,0,0,0,0,0,0,0,0,0,-0.3621,0,0,0,0,0,0,0,0
"N_Depr",0,0,-0.4616,0,0,0,0,0,0,0,-0.0163,0,0,0,0,0,-0.5885,0,0,0,0,0,0,0,0.4153,0,0,0,0,0,0
"N_EmoVol",0,0,-0.3153,0,0,0,0,0,-0.4677,0,0,-0.3941,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0.4757,0,0.6838,0,0,0
"O_AesSens",0,0.3765,0,0,0,0,-0.3084,0,0,0,0,0,0.4462,0.6981,0,0.5002,0,-0.329,0,0,-0.3376,0,0,0,0,0,-0.8984,0,0,0,0.4454
"O_CrtvImag",0,0,0,0.3293,-0.2964,0,0,0,0,0,0,0,0,0.3744,0,0,0,0,0,0,0,0,0,0.2505,0,0,0,-0.369,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0.443,0,0,0,-0.2129,0,0,0,0,0,0,0,0,-0.2696,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
