"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1302,0,0,0,0,0,0,0,0.1215,0,0,0,0,0,0,0,0,0.1447,0,0,0,0,0,0,0,0.1506,0,0,0,0,0.1444
"A_Rspct",0,0.1755,0.1848,0,0,0.1789,0,0,0,0,0,0,0,0,0.218,0.1672,0,0,0.2037,0,0,0,0,0,0,0,0.2127,0,0,0,0.167
"A_Trust",0,0,0.1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1131,0,0,0,0,0,0.1123
"C_Org",0,0.147,0,0.1308,0.1494,0,0,0,0,0,0,0,0.1368,0,0.1637,0,0.1593,0,0,0,0,0,0,0,0,0,0,0,0.1474,0,0
"C_Prdctv",0,0,0,0,0.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1978,0,0.1944,0,0,0,0,0,0,0,0,0,0,0.2388,0,0,0,0,0,0.2495,0,0,0,0,0,0
"E_Assert",0.0999,0,0,0.0973,0,0,0.105,0,0,0,0,0.1027,0,0,0.1154,0,0.1086,0,0,0.1076,0.109,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0.1177,0.1134,0,0,0.1104,0,0,0,0.1077,0,0.1289,0,0,0,0,0,0,0.1207,0,0,0,0,0,0,0,0.1164,0,0
"E_Scblty",0,0,0,0.0915,0.095,0,0.0995,0.0965,0.112,0.0971,0,0,0,0,0,0,0,0.0944,0,0,0.09,0.0882,0.0962,0,0,0,0,0,0.0885,0,0
"N_Anxty",0,0,0.1249,0,0.1136,0,0.0899,0.1068,0.1006,0.1805,0.1159,0,0,0,0,0,0.1025,0,0,0.1071,0,0,0.0896,0.1244,0,0.09,0.0879,0,0,0.0986,0.088
"N_Depr",0,0,0.1173,0.1056,0,0,0,0,0,0,0.1161,0,0,0,0.1167,0,0,0,0,0,0.1105,0,0.1043,0,0,0,0,0,0,0,0
"N_EmoVol",0.1497,0.1409,0,0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,0,0.1579,0,0,0.1438,0,0,0.1259,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0.1489,0,0.1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1828,0,0,0,0,0,0,0,0,0,0,0.2358,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1431,0,0,0,0,0,0.1518,0,0.1379,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
