"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1277,0,0,0,0,0,0,0
"A_Rspct",0,0.1277,0,0,0,-0.6421,0,0.7086,0,0,0,0,0,0,0,0,0,0,-0.5377,0,0,0,0.4276,-0.5641,0,0,0,0,0,0,-0.6548
"A_Trust",0,-0.3477,0.1538,0,0,-0.3015,0,0,0,0,0.5796,-0.2168,0,0,0,0,0,0,0,0,0,0,0,0,-0.7805,0,0,0,-0.358,0,-0.559
"C_Org",0,0,0,-0.0758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4403,0.5777,0,0,0,0,0,0,0,0,-0.3095,0
"C_Prdctv",0,0,-0.3532,-0.45,0.4502,0,-0.5484,0,0,0,0,0,0,0,0,0,0.6814,0,0,0,0,0,0,0,-0.3615,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.2274,0,0,0,0,0,0,0.3306,-0.6079,0,0.3013,0.6592,0,0,0,0,0,0.3506,0,0,0,0,0,0,0,0.4318
"E_Assert",0,0.5659,0,-0.2769,0,0,-0.2693,0,0,0,0,0,0,0,0,0,0,0,-0.3456,0,0.2563,0,0,0,0,0,0,0,0,0.2886,0
"E_EnerLev",0,0,0,0,-0.2281,0,0,-0.236,0,0,0,-0.2898,-0.4325,0,0,0,0,0,0,0,0,0,0,0.5345,0,0,0,0,0,0,-0.3214
"E_Scblty",0,0,0,1.4622,-1.1928,0,1.3655,0,0.7845,0,0.4019,0,0.3776,-1.8556,0,-1.6331,-0.2642,0.5481,0,1.5707,0,1.0535,0,0,-0.5627,-0.4038,0.5997,0,0.6787,-1.0301,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1627,0.7068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,-0.1479,0,0,0,0.4362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0.5055,0,0,0,0,0,0.1857,0,0,0,-0.4976,0,0,0,0,0,0,0,0,0,0.2376,0,0,0,0,0
"O_AesSens",0.4374,0,0.2733,-0.4195,0,0,0,0,0,0,0,0.4563,-0.0158,0,0,0,0,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0.2709,0,-0.1488,0.5236,0,0,-0.3809,0.0284,0,-0.3839,0,0.011,-0.4089,0,0.3983,0,0.182,-0.3658,0.326,0,0,0.1285,0.1283,0.2445,-0.4379,0.5303,0,0.1869,0.6163
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2488,0,0,0.2814,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
