"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1169,0,0,0,0,0.1146,0,0,0,0.1156,0,0,0,0,0,0,0.1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1454,0,0
"C_Org",0,0,0,0.2554,0,0,0,0,0,0,0,0,0.2565,0,0,0,0,0.242,0,0.61,0,0,0.2902,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0,0.2106,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1339,0.14,0,0.1385,0,0,0,0,0,0,0,0,0,0.1718,0,0,0,0,0,0,0,0.1393,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1266,0,0,0.1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1277,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1177,0,0.1129,0,0,0,0.1194,0,0,0,0,0,0,0,0,0,0.1105,0,0,0.1181,0,0.1121,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.1158,0,0,0.1129,0.1211,0,0,0,0,0,0,0,0,0,0,0,0,0.1329,0,0,0,0.1472,0,0.1215,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.124,0,0,0,0,0,0,0.1207,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0.1169,0,0,0,0,0,0.1161,0.1115,0,0,0,0.1144,0,0,0,0,0,0,0,0,0.1239,0,0.1348,0,0.1451,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0.1176,0.1179,0,0,0,0,0,0.1205,0,0,0,0,0,0.1336,0,0,0,0,0,0
"O_CrtvImag",0,0,0.1331,0,0.1284,0,0,0,0,0,0,0,0,0.1316,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1619,0,0,0,0,0,0,0,0,0,0,0,0.2403,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
