"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.4842,0.291,0,0,0.3423,0,-0.5631,0,0,0,0,0,0,0,-0.5625,0,0,0.6365,0,-1.4555,0.5087,0,0.4299,0,-0.4251,0,0,0,0,0.6769,0
"A_Rspct",0,-0.2257,-0.2582,0,0.515,0,0,0,0,0.3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0.3243,0.2438,0,0,0,0,0,0.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0.3467,-0.0999,0,0,0,0,-0.3749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3147,0,0,0,0
"C_Prdctv",0,0,0,0,-0.0834,0.3311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5344,0,0,0.3138,-0.948,0,0,0,0
"C_Rspnbl",0,0,0.3545,-0.2718,0,0.0878,0,0,0,-0.3888,0,0,0,0,0.3395,0,0.4021,-0.226,0,0,0,0,0.3807,0,-0.2414,0,0,0,0,0,-0.4441
"E_Assert",0,0,0,0,0,0,0.2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8099,0
"E_EnerLev",0,0,0.2677,0,0,0,0,-0.2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5677,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1876,0,0,0,0,0,0,0,0,0,0,0,-0.3041,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.4694,0,0,0,0,0,0,0,0,0,0,0,-0.4617,0,0,0,0,0,0,0,0,0
"N_Depr",0.3771,0,0,0,0,0,0,0,0,0,0.0773,0,0,0,0,0,0,0,0,0,-0.412,0,0,0,0,0,0,0,0,0,-0.801
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.1492,0,0,0,-1.1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0.5437,-0.4502,0,0,0,0,0,0,0,-0.4829,0,0,0.3418,0,0,0,0,0.2099,0,0,0,0.2771,0,0,0,0,0,0
"O_CrtvImag",0,-0.219,0,0,0,0.2521,0.2374,0,-0.7076,0,0,0,0,-0.2535,0.4286,0,0,0,0,0,0,0.1874,0,0,-0.268,0,0.2875,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,-0.6084,0,0,0.2944,0,0.155,0,0.7686,0,0,0,0,-0.5861,0.3892,0.4449,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
