"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.1973,0,0,0,0,0,0,0.3725,-0.5576,0,0,0,0,0,0,0,0,0,0,0,0,0.4763,-0.4596,0,0,-0.3856,0,0.6775,0,0,0
"A_Rspct",0,-0.4114,-0.3067,0,0,0.3991,-0.198,0,0,0,0,0,-0.1594,0,0,0,0,0.2385,0,0,0.7444,0,-0.4425,0.3976,0,0,-0.4448,-0.5178,0,0,0
"A_Trust",0,0.0638,0.1598,0.1134,-0.0782,0.5131,0,0.2204,0.241,0,0.6296,-0.3647,-0.3754,-0.045,0.1165,0.4254,0.4403,0,0,-0.1423,-0.4315,0,0.2523,-0.827,0.5563,0,-0.4453,0,0.0964,-0.0385,-0.1607
"C_Org",0,0,0,0.0342,0,0,0,0,0,0,0,0,0,0,0.2717,0,0,0,0,0,0.3873,0,0,0,0,0,0,0,0,0.2853,0
"C_Prdctv",0,0,0,0,0.0526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4426,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0.328,0,0.6457,-0.3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3934,0,0,0,0,0,0,0,0,0,0,-0.2511
"E_Assert",0.2942,0,0,0,0,0,0.1145,0,0,0,0,0,0,0,0,0,0.2184,0,0,0,0,0,0,0,0,0,0,0,0,0.6736,0
"E_EnerLev",0,0,0,0,0,0,0,11.0836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4484,0,-4.0439,0,7.1063,-6.8512
"E_Scblty",0,0,0,0,-0.5128,0,0,0,0.1351,0,0,0,0,0,0,0,0,0.6899,0,0,0,0,-0.0129,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,-0.3076,0,0,0,0,-0.2292,0,0,0,0,0,0,0,-0.2169,0,0,0,0,0,0,0,0.5583,0,0,0,0,0
"N_Depr",0,-0.8708,0,0.3897,0,0,0,0,0,-0.5637,1.6075,0,0,0.7095,0,0,0,0,0,0.4481,0,0.7346,-2.4467,0.4375,0,0,0,0,0.5266,0,0
"N_EmoVol",0,0,0,0.298,0.2876,0,-0.2565,-0.6273,0,0,0,0.0616,0,0,0.8257,0,0,0,0,0,0,0,0,0,0.619,0,0,0.2623,0.5562,0,0.4655
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.1177,0,0,-1.1156,1.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0.5266,0,-0.3621,0,0.2276,-0.5207,0,0.389,0,0,0,0,0,0,0.2927,0,0,0,0,0,-0.1341,-0.3414
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,-0.3585,0,0,0,0,0,0,0,0,0,0,0,0.7354,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
