"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2266,0,0,0,0,0,0,0
"A_Rspct",0,0.1715,0,0,0,0.1833,0,0.181,0,0,0,0,0,0,0,0,0,0,0.1864,0,0,0,0.1898,0.1952,0,0,0,0,0,0,0.1721
"A_Trust",0,0.1402,0.1328,0,0,0.1192,0,0,0,0,0.1624,0.1179,0,0,0,0,0,0,0,0,0,0,0,0,0.1777,0,0,0,0.1226,0,0.1495
"C_Org",0,0,0,0.1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1809,0.1935,0,0,0,0,0,0,0,0,0.1644,0
"C_Prdctv",0,0,0.1426,0.1409,0.1499,0,0.1389,0,0,0,0,0,0,0,0,0,0.1579,0,0,0,0,0,0,0,0.1527,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1572,0,0,0,0,0,0,0.1457,0.1824,0,0.1399,0.1569,0,0,0,0,0,0.1315,0,0,0,0,0,0,0,0.1831
"E_Assert",0,0.1281,0,0.1184,0,0,0.1197,0,0,0,0,0,0,0,0,0,0,0,0.1311,0,0.1289,0,0,0,0,0,0,0,0,0.1194,0
"E_EnerLev",0,0,0,0,0.1118,0,0,0.1082,0,0,0,0.1107,0.1151,0,0,0,0,0,0,0,0,0,0,0.1114,0,0,0,0,0,0,0.1289
"E_Scblty",0,0,0,0.197,0.1842,0,0.2128,0,0.1646,0,0.1735,0,0.1318,0.2404,0,0.2874,0.1303,0.1599,0,0.2343,0,0.1618,0,0,0.2005,0.1298,0.145,0,0.1463,0.177,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1014,0.1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1302,0,0,0,0.1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0.1362,0,0,0,0,0,0.1353,0,0,0,0.1351,0,0,0,0,0,0,0,0,0,0.1514,0,0,0,0,0
"O_AesSens",0.1361,0,0.127,0.1194,0,0,0,0,0,0,0,0.1247,0.1356,0,0,0,0,0.1415,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0.0505,0,0.0376,0.0715,0,0,0.0538,0.0495,0,0.0442,0,0.0662,0.0403,0,0.0662,0,0.0534,0.049,0.0641,0,0,0.0448,0.0455,0.056,0.0519,0.043,0,0.0366,0.0536
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1635,0,0,0.1742,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
