"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1367,0,0,0.1303,0,0,0,0,0,0,0,0,0,0.1278,0,0,0,0,0,0,0,0,0.1585,0,0,0,0,0,0.1343,0,0
"A_Rspct",0,0.123,0,0.1245,0,0,0,0,0,0,0,0,0,0,0.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1275,0,0,0,0,0,0,0,0,0,0,0,0,0.1402,0,0,0,0,0,0,0,0,0,0,0.1345,0,0,0,0
"C_Org",0,0,0,0.1349,0,0.1314,0,0,0,0.1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1398
"C_Prdctv",0,0,0,0,0.1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1531,0,0,0.1406,0,0,0,0,0
"C_Rspnbl",0.1075,0,0,0,0,0.0965,0,0,0.0938,0,0,0,0,0.1048,0,0.1042,0,0,0,0.1058,0,0,0,0,0.101,0.1168,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1137,0,0.1169,0,0.1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1138,0
"E_EnerLev",0,0,0,0,0,0,0,0.1284,0,0,0,0,0,0,0,0,0,0.1318,0,0,0.1546,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1244,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0.1181,0,0,0,0,0,0.1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0.1244,0,0,0,0.1268,0,0,0,0,0,0,0,0,0,0,0,0.1444,0,0.1271,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1226,0,0,0,0.1228,0,0,0,0,0,0,0,0,0,0.1221,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0.127,0.1247,0,0,0.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
