"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1085,0,0,0,0,0,0,0,0,0,0,0,0.1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1042,0,0.1018
"A_Trust",0,0,0.1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1161,0,0,0,0,0
"C_Org",0,0,0,0.1168,0,0,0,0,0,0,0,0,0,0,0,0.1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1421,0,0,0,0,0,0,0,0,0,0,0,0.164,0,0.1663,0,0.2876,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2072,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2214,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1034,0,0,0,0,0,0,0,0,0,0,0,0.1042,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1069,0,0,0,0,0,0,0,0,0,0,0,0,0.1088,0.1081,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1463,0,0,0,0,0,0,0,0.189,0,0,0.3769,0,0,0,0,0.195,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0.106,0,0,0,0,0,0,0.1098,0,0,0.1081,0,0.1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1007,0,0,0,0,0,0,0,0,0,0,0,0.0991,0,0,0,0,0.1036
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1154,0,0,0,0,0.1102,0,0,0,0,0,0,0,0,0,0,0.1184
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
