"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0497,0.1907,-0.3346,-0.1701,0,0.3626,0,0,0,-0.2949,0,0,0.2396,0,0,0,0,0,0,-0.2629,0,0,0,0.6812,0,0,0,0,0,0.2334,0.1439
"A_Rspct",0,0.1638,0,0.2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6622,-0.4202,0,0,0
"A_Trust",0,0,0.1033,0,0,0,0,0,-0.2724,0,0,0.29,0.4996,0.3387,-0.436,0,0,0,0,0.4358,0,0,0,0,0,0,-0.6049,0,0,0,0
"C_Org",0,0,0,-0.044,-0.5336,0,0,0,0,-0.2812,0,0,0.3001,0,0,0,0,0,0,0.844,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.4384,0,0,0,0,0,0,0,-0.3446,0,0,0,0,0,-0.679,0,1.2411,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0.7499,0,0,-0.2086,0,-0.6514,0.1676,0,-0.2095,-0.664,0,0,0.4772,0,0,0,0,0,-0.7197,0,0,-0.4236,0,0,-0.3914,-0.3647,0,0,0,0,-0.4703
"E_Assert",0,0,-0.4162,0,0,0,0.2416,0,0,0,0,0,0,0,0,0,0,0.3554,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1795,0,0,0,0,0,0,0,0,0.2929,0,0,0.3295,0,0,0,0,0,0,-0.3323,0,0,0,0
"E_Scblty",-0.9429,0.2591,0,0.3712,0.2523,0,0,0,0.4176,0,0.9123,0,0,0,0,0,0,0,0.5808,0.5665,0,0.5665,0.4315,0,0,0.8318,-1.079,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1213,0,0,0,0,0,0,-0.3401,0,0,0,0,0,0,0,0,0,0.3836,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0.4981,-0.4055,0,-0.2844,0,0,0,0,0.2015,0.4156,0,-0.3726,0,0,0,0,0,0,0,0,0.9595,0,0.9612,0,-0.6119,0,0,0
"O_AesSens",0,0,0,0,-0.2866,0,0,0,0,0,0,0,-0.1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778,0,0,0,0,0,0,0,0,0.2653,0,0,-0.4173,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
