"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1146,0.1156,0,0,0,0,0,0,0,0,0,0,0,0,0.1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1196,0,0.122,0,0,0,0,0,0,0,0,0,0,0.1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1102,0,0,0,0,0,0,0,0,0,0.1099,0,0,0,0.1098,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.4873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.955,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.0989,0,0,0,0.1032,0,0,0,0,0,0,0,0,0.1019,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1079,0,0,0,0,0,0,0.1089,0,0,0,0,0,0,0.1101,0,0.1101,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,2.4754,0,0,0,0,0,0,0,0,0,0,11.7113,0,0,0,0,0,0,0,0,0
"N_EmoVol",0.1197,0,0,0,0,0,0,0,0,0,0,0.1218,0,0,0,0,0.1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0,0,0,0,0,0.1222,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
