"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1375,0,0,0,0.1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1105,0,0,0,0,0,0.1096,0,0.1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1125,0,0,0,0,0,0,0
"A_Trust",0,0,0.1399,0,0,0.1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1215,0,0,0,0.1216,0,0,0,0,0,0,0,0,0,0,0,0,0.1178,0,0.1175,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0.1102,0.1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1114,0.1159,0,0,0,0.1158,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0.1215,0,0.1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1216,0
"E_EnerLev",0,0,0,0,0,0,0,0.1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1308,0,0
"E_Scblty",0,0.1168,0,0.1176,0,0,0,0,0.1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1189,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1228,0,0,0,0,0,0,0,0,0,0,0.1138,0,0,0,0,0,0,0,0,0,0.126
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1187,0,0,0,0,0,0
"N_EmoVol",0,0,0,0.1025,0,0,0,0,0,0,0,0.106,0.1039,0,0,0,0,0,0,0,0,0,0,0,0,0.1079,0,0,0,0,0
"O_AesSens",0,0.1039,0,0,0,0,0,0,0,0,0,0.1058,0.1042,0,0.104,0,0,0,0.1027,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0.1232,0,0,0,0,0,0,0,0.1227,0.1129,0,0,0,0,0,0.1125,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0.1326,0,0,0,0,0,0,0.1219,0,0,0,0,0.1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
