"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1261,0,0,0,0,0,0,0,0,0.1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1297,0,0
"A_Rspct",0,0.1125,0,0,0,0.1107,0,0,0,0,0,0.1056,0,0,0,0,0,0.1066,0,0,0,0,0,0.1217,0,0,0,0,0,0,0
"A_Trust",0,0,0.1384,0,0,0,0,0,0,0,0,0,0,0,0,0.1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1347,0,0,0,0,0,0.1361,0,0,0,0,0,0,0.1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0.142,0,0,0,0
"C_Rspnbl",0.1028,0,0,0,0,0.1052,0.1054,0,0,0,0.1032,0,0,0,0,0,0.0972,0.0977,0,0,0,0,0,0,0,0,0,0.0967,0,0.0942,0
"E_Assert",0,0.1425,0,0,0,0,0.132,0,0,0,0,0,0,0.1368,0,0,0.1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1004,0,0,0.0987,0,0,0,0,0,0.0942,0,0,0,0,0,0,0,0.1047,0,0.1071,0,0,0.0935,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1535,0,0,0,0,0.1531,0,0.1272,0,0,0,0,0,0,0,0,0,0,0,0.1583,0,0,0
"N_Anxty",0,0,0,0,0,0.1357,0,0.1345,0,0.135,0,0,0,0,0,0,0,0,0.1335,0,0,0,0,0,0,0,0.125,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1105,0,0.11,0,0.1086,0,0.118,0.1088,0,0,0,0.1218,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1357,0,0,0,0,0,0.1315,0,0,0,0,0,0.1343,0,0,0,0,0,0,0.1396
"O_AesSens",0,0,0,0,0,0,0,0.1642,0.1684,0,0,0,0.1471,0,0,0,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1281,0,0,0,0,0,0,0,0,0.1274,0,0,0,0,0.1289,0,0,0
"O_IntCur",0.1532,0,0,0,0,0,0,0,0.1438,0,0,0,0,0,0.1405,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0,0,0.1395
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
