"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6349,0,0,0,0,0,0,0,0,0,0.9469
"A_Rspct",0,0.1155,0,0,0,0,0,0,0,0,0,0,0.1157,0,0,0,0,0,0,0.1146,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.119,0.1147,0.1228,0,0,0,0,0,0,0,0,0,0,0.1174,0,0,0,0,0,0,0,0.1394,0,0,0,0,0,0,0.1226,0,0
"C_Org",0,0,0,0.1189,0,0,0,0.1219,0,0.1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1233,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0.2187,0,0.1933,0,0,0,0,0,0,0,0,0,0.5597,0,0.2931,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0.1067,0,0.111,0,0,0,0.112,0,0,0,0,0,0,0,0,0.1152,0,0,0,0,0,0,0,0.1083,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1252,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1161,0.1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1133,0.1131,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1254,0,0,0,0,0,0
"N_EmoVol",0.1179,0,0,0,0,0,0,0,0,0,0.119,0.1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0.1196,0.1192,0,0.1187,0,0,0,0,0,0,0,0,0,0,0.1184,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1186,0,0.1254,0,0,0,0,0,0,0,0,0,0.1181,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0.1225,0,0,0.1206,0,0,0,0,0.1214,0,0,0,0,0,0,0,0.1209,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
