"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1216,0,0.105,0,0,0,0.1194,0,0,0,0,0.1064,0,0,0,0,0,0,0,0,0,0.1023,0,0,0,0,0,0,0,0.1141
"A_Trust",0,0.1024,0.1085,0.0987,0,0,0,0,0,0,0,0,0,0,0,0.1041,0,0,0,0,0,0,0,0,0.1043,0,0,0,0,0,0
"C_Org",0,0,0,0.1238,0,0,0,0,0,0,0,0,0,0.1239,0,0,0,0,0,0.123,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1289,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1373,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1307,0,0,0,0,0,0,0
"E_Scblty",0,0.1078,0,0,0.1086,0,0,0,0.1114,0,0,0,0,0.1132,0,0,0,0,0,0,0,0,0,0,0.1145,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1156,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0.0983,0,0.0953,0,0,0,0.0852,0,0,0.0972,0,0,0,0.0869,0.0898,0,0,0,0.1342,0,0,0,0.08
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1272,0,0.1265,0,0,0,0,0,0,0,0,0,0,0,0.1193,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.128,0,0,0,0,0,0,0,0.1264,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1198,0,0,0,0,0,0,0,0,0,0,0,0,0.1206,0,0,0,0
"O_IntCur",0,0,0.1299,0,0,0,0,0,0,0,0,0.1356,0,0,0.1307,0,0,0,0,0,0,0,0,0,0,0,0.1285,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
