"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.3493,0,0,0,0.4712,0,0,0,-0.2547,0,0,0,0.3577,0,0,0,0,0.6133,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.2224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1871,0,0,0,0,0,0,0,0,0,0.5167,0,0
"A_Trust",0,0,-0.3615,0,0,0,0,0,0,0,0,0,-0.2829,0,0,0,0,0,0,0,0,0,0,0,0,-0.3435,0.3535,0,0.5094,0,-0.2374
"C_Org",0,0,0,0.2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0439,0,-0.5855,0,1.0962,0
"C_Prdctv",0,0,0,0,0.2687,0,0,0,0,0,0,0,0,-0.3869,0,0,0,0,0,0,0,0,0.5799,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.5741,0,0,0,0,0,0,0,0,0.4436,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0944,0,0
"E_Assert",0,0,0.3075,-0.4018,-0.5255,0.6501,0.2273,0,-0.403,0,0,0,0,0,0,0,0,0,0.4024,-0.3035,0,0,0,0.3267,0,0,0,0,0,0,0
"E_EnerLev",0,-0.3217,0,0,0,0,0.2944,-0.4036,0,0,0,0.6578,0,0.7864,-0.3415,0,0,0,0,0,0,0,0,0.3312,0,0,0,0,0,-0.3029,0.4024
"E_Scblty",0,0,0,0,0,0,0,0.5051,-0.2066,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4998,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.0549,0,0,0,0,0,0,0,0,0,0,0,0,-0.4997,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.4159,0,0,0,0,0,0,0,-0.7555,0.6025,0,0,-0.8643,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.28,0,0,0,0,0,0,0.6194,-0.3459,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0.6584,0.3641,0,-0.5588,-0.4174,0,0,0,-0.4995,-0.2291,0,0,-0.1264,0,0.7115,0,0,0,-0.2964,0,0,0,0,0,0,0.161,0,0,0.6978,0,0
"O_CrtvImag",-0.7042,-0.1083,1.36,0,0.814,0.5946,0.1994,-0.9365,0,0,0,-1.7149,-0.7215,-0.1395,0.8043,-0.7362,-1.2245,0,2.5286,0,-2.2157,-1.4097,2.483,0.6517,0,0.3755,-0.741,0.7452,0,-0.8784,-0.8419
"O_IntCur",0.8206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527,0,0,0,-0.739,0.6848,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
