"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.4291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5608,-1.0484,0
"A_Trust",0,0,0.284,0,0,-0.2966,0,0,0,0,0,0,0,0,-0.1904,0.3302,0.3363,0,0,0,0,0,0.3083,0,0,0,0,0,0,-0.278,0
"C_Org",0.2157,0,0,0.1505,0,0,0,0,-0.6112,0,0,0,0,0,0,0.3471,0,0,0,0.2392,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.0633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1102,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.212,0,0.4731,0,0,0,0,0,0,0,0,0,0,0,-1.1358,0,0.7707,0.9761,0,0,0,0,0,0,0,0
"E_Assert",0,0,-0.3374,0,0,0,0.2907,0.2872,-0.4198,0,0,-0.459,0,-0.2534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4405,0
"E_EnerLev",0,0,-0.2825,0,0,0,0,0.1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3453,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.1873,0,0,0,0,0,0.2384,0,0,0,0,0,0,0,0.4951,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4477,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.2278,0,0,0,0,0,0,0,0,0,-0.3311,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,-0.5771,0,0,0,0,0,0,0,0,-0.4786,0,0,0,-0.2808,0,-0.401,0.3719,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0.392,0,0,0,0,0,0,0,0,-0.0368,-0.2606,0,0,0.3455,0,0,-0.3918,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,-0.2772,0,0,0,0.3008,-0.0163,0,0,0,0,0,0,0,0,0,0,-0.3197,0,0,0,0,0,0
"O_IntCur",0,0,0,0.5598,0,0,0,0,0,0,0,0,0,0,-0.2755,0,1.0501,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
