"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.3718,-0.3129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4149,0,0,0,0,0,0,0,0
"A_Rspct",0,0.0919,0,0,0,0,0,0,0,0,0,0,0.3349,0,0,0.3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.0975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,-0.0616,-0.2851,0,0,0.3471,0,0,0,0,0,0,0.2891,0,0,0,0,0,0,0,0.2957,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4665,0,0,0.3939,0,0.5253,0,0.928,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1956,0,0,0,0,0,0,0,0,0,0,0,-0.2779,0.5364,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,-0.4075,0.4275,0.0275,0,0,0,0,0,0,0,0,0,0.2561,0,0,0,0.232,0,0,0.3419,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.0221,0,0,0,0,0,0,0,0,0,0.2186,0,0,0,0,0,0.5835,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1675,0,0,0,0,-0.2516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0168,0,0,0,0,0,-0.2567,0,0,0,0,0,0,0,0,0,0.4438,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,-0.1735,0,-0.4031,0,0,0,0,-0.5384,0.3838,-1.1406,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.352,0,-0.1132,0,0,0,0,0,0,0,0,0,0,0,0.2384,0.6368,0,0,0,0,0,0
"O_AesSens",0,0,0,-0.2229,0,0,0,0,0,0,0,0,-0.4867,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2659,0,0,0,0.5438
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814,0,0,0,0,0,0,0,0,0,0,0,-0.3268,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636,0,0,0,0,0.3165,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
