"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.0475,0,0.2591,0,0,0,-0.2791,0,0,0,0,0.3075,0,0,0,0,0,0,0,0,0,0.4175,0,0,0,0,0,0,0,-0.3336
"A_Trust",0,0.2458,-0.0517,0.2761,0,0,0,0,0,0,0,0,0,0,0,0.3544,0,0,0,0,0,0,0,0,-0.3642,0,0,0,0,0,0
"C_Org",0,0,0,-0.1741,0,0,0,0,0,0,0,0,0,0.3068,0,0,0,0,0,0.4178,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4502,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3382,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4554,0,0,0,0,0,0,0
"E_Scblty",0,0.2502,0,0,0.3367,0,0,0,-0.0881,0,0,0,0,-0.2998,0,0,0,0,0,0,0,0,0,0,-0.4616,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.0974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5482,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0.2841,0,0.0469,0,0,0,-0.3959,0,0,-0.3159,0,0,0,-0.3264,-0.5765,0,0,0,-0.2428,0,0,0,0.2119
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.3403,0,-0.2696,0,0,0,0,0,0,0,0,0,0,0,0.775,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.2003,0,0,0,0,0,0,0,-0.4496,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706,0,0,0,0,0,0,0,0,0,0,0,0,-0.5753,0,0,0,0
"O_IntCur",0,0,0.2698,0,0,0,0,0,0,0,0,-0.3771,0,0,-0.2045,0,0,0,0,0,0,0,0,0,0,0,-0.3381,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
