"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0342,0,0,0,0,0,0,-0.2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.0135,0,0,0.2731,0,0,0.2277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.0606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3464,0,0,0,0,-0.2927,0,0
"C_Org",0,0,0,-0.1689,0,0,0.2068,0,0,-0.3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2916,0,0,0
"C_Prdctv",0,0,0,0,-0.0367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3007,0,0,0,0,0,0
"C_Rspnbl",0,-0.2973,0,0,0,0.2003,0,0,0.2524,0,0,-0.302,0,0,0,0,0,0,0,0,0,0.4572,0,0,0,0,0,0,-0.4192,0.5317,0
"E_Assert",0,0,0.2774,0,0,-0.2211,0.0749,0.4673,0,0.2561,0,0,0,0,0.28,0.2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.2628,0,0,0,0,0,0,0,0,0,0,0,0,0.2621,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0.2828,0,0,0,0,0,0.3682,-0.1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0.2348,0,0,0,0,0,0,0,0.0439,0,0,0.314,0,0,0,0,0,0,-0.3182,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.0493,0,0,0,0,0,-0.3572,0,0,0,0,0,0,0,0,0,0,0,-0.2207,0
"O_AesSens",0,0,0,0,0,0,-0.2524,0,0,0,0,0,0.207,0,0,0,0,0,0,0.2363,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,-0.2853,0,0,0,0,0,0,0,0,0,0.4415,-0.1853,0,0,0,0,0,0,0.5686,0,0,0,0,0,0,0,0,0,-0.4312
"O_IntCur",0,0,0,0,-0.3093,0,0,0,0,0,0,0,0,0,-0.1008,0,0,0,0,0.3303,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
