"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1942,0,0,0,0,0,0,0,0,0,0,0,-0.2489,0,0,0,0,0,0,0,0,0,0,0,-0.2452,0,0,0,0,0.3753,0
"A_Rspct",0,0.025,0,0.4365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.0683,0,0,0,0,0,0,0,-0.5022,0,0,0,0,0,0,0,0,0,0,0.441,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,-0.15,0,0.3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3603,0
"C_Prdctv",0,0,0,0,0.0275,0,0,0,0,0,0,0,0,0,0,0.2922,0,0,0.2723,0,0.2131,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1747,0,-0.2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0
"E_Assert",0,0,0.3279,0,0,0,-0.4153,0,0,0,0,0,0,0,0.2964,0,0.3517,0,0,0,0,0,0,0,0.2491,0,0,0,0,0.3624,0.3038
"E_EnerLev",0,0,-0.2817,0,0,0,0,-0.0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,-0.4377,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.2064,0,0,0,0,0,0,0,0,0,0,0,0,0.2792,0,0,0,0,0,0,0,0.4351,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6139,-0.4254,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1074,0,0,0,0,0,0,0,0,0,0,0,0,-0.5099,0,0,0,0,0,0,0.2748
"N_EmoVol",0,-0.2301,0,0,0,0,0,0,0,0,0,0.3254,0,0,0,0,-0.2534,0,0,0,0,0,0.2226,0,0.5857,0,0,0,0.2678,-0.6634,0.2675
"O_AesSens",0,0,0,0,0,0,0,0.3745,0,0.4329,0,0,-0.2742,0.4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4167,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
