"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.1959,0,0,0,0,0,0,0,-0.2231,0,0,0,0,0,0,0,0,0.6974,0,0,0,0,0,0,0,0.2857,0,0,0,0,0.2762
"A_Rspct",0,0.1754,0.6609,0,0,0.3255,0,0,0,0,0,0,0,0,-0.5053,0.6862,0,0,0.4439,0,0,0,0,0,0,0,-0.4194,0,0,0,-0.4466
"A_Trust",0,0,0.0388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8049,0,0,0,0,0,0.2334
"C_Org",0,-0.2836,0,-0.1764,-0.4268,0,0,0,0,0,0,0,-0.3223,0,0.3624,0,-0.5381,0,0,0,0,0,0,0,0,0,0,0,0.6252,0,0
"C_Prdctv",0,0,0,0,0.1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.3415,0,0.3958,0,0,0,0,0,0,0,0,0,0,0.7442,0,0,0,0,0,0.6977,0,0,0,0,0,0
"E_Assert",0.2257,0,0,-0.2702,0,0,-0.1954,0,0,0,0,0.2887,0,0,0.3081,0,0.6628,0,0,0.5126,-0.3046,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,-0.4602,0.3481,0,0,-0.0396,0,0,0,-0.8101,0,0.4952,0,0,0,0,0,0,0.2846,0,0,0,0,0,0,0,0.6747,0,0
"E_Scblty",0,0,0,-0.1878,0.35,0,-0.3036,-0.4195,0.3378,-0.4224,0,0,0,0,0,0,0,-0.3181,0,0,0.4631,0.3692,0.3274,0,0,0,0,0,0.2379,0,0
"N_Anxty",0,0,0.2084,0,0.2943,0,0.2287,-0.307,-0.2347,-0.4786,0.5805,0,0,0,0,0,0.473,0,0,0.6412,0,0,-0.2594,-0.4515,0,0.416,0.1785,0,0,-0.6342,-0.3013
"N_Depr",0,0,0.5373,0.4299,0,0,0,0,0,0,0.3573,0,0,0,-0.5268,0,0,0,0,0,-0.3668,0,-0.3657,0,0,0,0,0,0,0,0
"N_EmoVol",-0.3609,0.3888,0,0,0,0,0,0,0,0,0,-0.1928,0,0,0,0,0,0,0,0,0,0.6126,0,0,0.4731,0,0,0.2183,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,-0.3527,0,-0.2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2056,0,0,0,0,0,0,0,0,0,0,0.5621,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1328,0,0,0,0,0,0.5353,0,0.6529,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
