"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.0762,0,0,0,0,0.4561,0,0,0,0.3067,0,0,0,0,0,0,0.3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3093,0,0
"C_Org",0,0,0,-0.2979,0,0,0,0,0,0,0,0,0.5647,0,0,0,0,0.5372,0,-1.2548,0,0,0.7004,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,-0.4172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8465,0,0.5249,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.1046,0.4002,0,-0.4301,0,0,0,0,0,0,0,0,0,0.3779,0,0,0,0,0,0,0,-0.249,0,0,0,0
"E_Assert",0,0,0,0,0,0,-0.09,0,0,0.3231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3557,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.3478,0,0.3465,0,0,0,0.253,0,0,0,0,0,0,0,0,0,0.2702,0,0,-0.2983,0,0.3913,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.2719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,-0.3497,0,0,0.3109,-0.1965,0,0,0,0,0,0,0,0,0,0,0,0,0.2813,0,0,0,0.4099,0,-0.3758,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0791,0,0,0,0,0,0,-0.2939,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,-0.4587,0,0,0,0,0,-0.3275,-0.3179,0,0,0,-0.4061,0,0,0,0,0,0,0,0,0.3067,0,0.4568,0,0.5845,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0.4175,-0.0969,0,0,0,0,0,-0.315,0,0,0,0,0,-0.562,0,0,0,0,0,0
"O_CrtvImag",0,0,0.2599,0,0.2649,0,0,0,0,0,0,0,0,-0.0139,0.3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3456,0,0,0,0,0,0,0,0,0,0,0,-0.4283,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
