"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1555,0,0,0,0,0.1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1402,0,0,0,0,0.1346,0,0,0,0,0,0.1294,0,0,0,0,0.127,0,0,0,0,0,0.137,0,0,0,0,0,0,0
"A_Trust",0,0,0.1346,0,0,0,0,0,0,0,0.1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1399,0,0,0,0
"C_Org",0,0,0.1384,0.1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1421,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1391,0,0,0,0,0,0.1384,0,0,0,0,0,0,0.1428,0,0,0,0,0,0,0,0,0,0,0,0,0.142
"C_Rspnbl",0,0,0,0,0,0.1143,0,0,0,0,0,0.114,0,0,0.1133,0,0,0,0.1134,0,0,0,0.1236,0,0,0,0.1163,0,0,0,0
"E_Assert",0,0,0.1354,0,0,0,0.1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1709,0,0,0,0,0,0,0
"E_EnerLev",0,0.1669,0,0,0,0,0,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2305,0,0,0.1793,0,0,0,0.1676,0.1938,0
"E_Scblty",0,0.1083,0.1061,0,0,0,0.1116,0,0.1166,0,0,0.1043,0,0,0,0,0.1004,0.1008,0,0,0,0,0.1206,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0.1391,0,0,0,0.1352,0,0,0,0,0,0,0,0,0,0.1381,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0.1063,0.1078,0,0.1141,0,0,0,0,0.1193,0.1048,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0,0.1052,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,0.1481,0,0,0,0,0,0,0,0,0,0,0,0,0.151,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1503,0,0,0.1495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0.1513,0,0,0,0,0,0,0,0,0,0,0,0,0.1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0.1269,0,0,0,0,0,0,0,0,0,0,0.1328,0.148,0.148,0,0,0.1481,0.1571,0.196,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
