"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.0183,0.2607,0,0,0,0,0,0,0,0,0,0,0,0,-0.236,0,0,0.5159,0,0,0,0,0,0,0,0,0,0,0,-0.5013,0
"A_Rspct",0,-0.292,0,0,-0.2695,0,-0.1999,0,0,0,0,-0.2957,0,0,0,0.2441,0,0,0,0,0.2914,0,0.207,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.0527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0,0,-0.3753,0,0,0,0,0,0
"C_Org",0,0,0,-0.0343,0,0,0.273,0,0.2516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0.254,0,-0.1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3837,0,0
"E_Assert",0,0,0,0,0,0,0.0362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0.5908,0,0,0,0,0,0,0.0583,0,0,0,0,0,-0.6397,0,0.7036,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5554,0
"E_Scblty",0,0,0,0,0,0,0,0,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.0542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2649,0,0,0,0.2551,0
"N_Depr",0,0,0,0,0.2932,0,0,0,-0.3632,0,0.0188,0,0,-0.3979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0.2471,0,0,0,0,0,0,0,0.0654,0,0,0,0,0,0,0,0,0,0,0,0.2357,0,0,0,0,-0.3753,0,-0.3218
"O_AesSens",0,0,-0.2714,0,0,0,0,0,0,0,0,0,-0.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467,0,0,0,0.3904,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363,0,0,0,0,0,0,0,0.9922,0,0,0,0.4334,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
