"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",-0.2613,0,0,-0.3322,0,-0.3703,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3797,0,0
"A_Rspct",0,-0.0267,0,0,-0.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0,0,0,0,0,0,0,-0.3944,0,0,0,0
"A_Trust",0,0,-0.2589,0,0.2414,0,0,-0.1742,0,0,0,0,-0.3211,0,0,0.4082,0,0,0,0,0,0,0.2187,0,0,0,-0.3388,-0.207,0,0,-0.2083
"C_Org",0,0,0,-0.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0311,-0.6064,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.0341,0,0,0,-0.527,0.6086,0,0,0,0,0,0,0,0,-0.842,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0.1869,0.4458,-0.5726,0,0,0.0276,0,0.4763,-0.5143,0.3062,0,0,0,0,0.5041,0,0,-0.4296,0.6132,-0.3892,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0.4072,0,0,0.5335,0.0714,0,0,0.2073,0,0,0,0,0,0.4062,0,0,0,0.2155,0.2603,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.2239,0,0,0,0,0,0,0,0,0,0,0,0.4029,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,-0.4003,0,0,0,0,0,0.4252,-0.1986,0,0,0,0.2193,0,0,0,0,0,0,0,0,0,0,0,0,-0.4773,0,0.3994,0,0,0
"N_Anxty",0,0,0,0,0,0.2137,0,0,0,-0.3026,0,0,0,0,0,0,-0.493,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.346
"N_Depr",0,0,0,0,0,0,0,0.3525,0,0,0.0065,0,0,0,0,0,-0.3284,0,0,0,-0.3967,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5034,0
"O_AesSens",0,0.4185,0,0,0,0,0,0,0,0,0,0,-0.2087,0.3274,0,0,0,0,0,0,0,0,0,0,0,0.3241,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222,0,0,0,0,0,-0.3876,0,0,0,0,0,0,-0.3591,0,0,0,0
"O_IntCur",0,0,0,0,0.3868,0,0,0,-0.4705,0,-0.5547,0,0,0,-0.4589,0,0,0,0,0,0.3509,0,0.2283,0,0,0,0.4477,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
