"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.3641,0,0,0,-0.3432,0,0,0,0,0,0,0,0,0,0,0,0,0.5526,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.0568,-0.3813,0,0,0,0,0,0,0,0,0,0,0,0.5427,0.6406,0,0,0,-0.4843,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4287,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,-0.0702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",-0.3378,0.2101,0,0,-0.124,0,0,0,0.6214,0,0,0,-0.378,0,0,0,0.5242,0,0,0,0.1777,0,0,0,0,0,0.3708,0,0.4074,-0.0943,0
"C_Rspnbl",0,0.3683,0,0,0,-0.3453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4109,0,0.4422,0,0.2557,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,1.6456,0,0,0,0,0,-2.1973,0,-1.486,0,0,0,0,0,0,0,3.7928,0,0,2.2114,0,0,0,0,-1.4184
"E_EnerLev",-0.4365,0.4393,0.036,0.1455,0,0,0,-0.1669,0,-0.1616,0,-0.101,0,0,0.2201,0,0.4641,0,0.2812,0,0,-0.8167,0,0,-0.9496,-0.5586,0.4642,0.3478,0,0.267,0
"E_Scblty",0,0,-0.3254,0,0,0.6187,0,0.2792,-2e-04,0,0,0,0,0,0,0,0.3538,0,0,0,0,0,0,0,0,-0.9855,0,-0.3211,-0.3507,-0.3244,0
"N_Anxty",0,0,0,0,0,0,0,0,0,-0.1256,0,0,0,0,0,0,0,0,0,0.1452,0.6447,0,0,0,0,0,0,0,-1.1029,0,0
"N_Depr",0,0,0.7687,0,0,-1.1781,0,0,0,1.4738,-0.2952,0,0,0.6314,0,-1.3356,0,0,0,0.6769,0,0,0,0,0,0,1.6085,0.3844,1.6028,0,-0.5387
"N_EmoVol",-0.4209,0,0,0,0,0,0,0,0,0,0,0.1741,0,0,-0.8734,0,0,-0.2743,0,0,0,0,0.565,0,0,0,0,-0.2948,0,-0.4208,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,-1.3611,0,0,-1.7679,0,0,-1.0136,-1.9128,0,0,-0.3775,-0.6656,0.7574,0,0.8975,-1.4601,0,-1.2558,0,0,2.5486,1.599,0,0,0,0,-0.2186,-0.5133
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
