"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur","cumsumT"
"A_Cmpn",0.1539,0.1248,0,0,0,0,0,0,0,0.1408,0,0,0,0,0.1497,0,0,0.1359,0,0,0,0,0.1406,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1442,0,0,0,0,0,0.1479,0,0,0,0,0.1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1462,0,0
"A_Trust",0,0,0.1517,0,0,0,0,0.1539,0,0.1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2009,0
"C_Prdctv",0,0,0,0,0.0759,0,0.068,0,0,0,0,0.0751,0.0758,0.0745,0,0,0,0,0,0,0.0743,0,0,0,0.0661,0.0646,0,0,0,0,0.0784
"C_Rspnbl",0,0,0,0,0,0.1609,0,0,0,0,0.148,0,0,0.1629,0,0,0,0.1461,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0.0717,0.0578,0,0,0.0785,0.0521,0.0612,0,0.0653,0,0,0.0536,0.0817,0,0,0,0.0793,0.0463,0,0,0,0,0.0797,0,0,0.0676,0,0.0435,0,0
"E_EnerLev",0,0,0.1395,0,0,0,0,0.1401,0,0.1333,0,0,0.1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1339,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1781,0,0,0,0.18,0,0,0,0,0.2074,0.2019,0,0,0.3138,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1305,0,0,0,0.1329,0.1357,0,0,0,0,0,0,0,0,0.1425,0,0,0,0,0.1307,0,0
"N_Depr",0.1482,0,0,0,0,0.1403,0,0,0,0,0.1231,0,0,0,0,0,0.1356,0,0,0,0,0,0,0,0,0,0.1579,0.1761,0,0,0
"N_EmoVol",0,0.0573,0,0.0561,0.1129,0.0897,0.0694,0,0,0,0.0791,0.0659,0,0.0807,0.0622,0,0,0.0697,0.0739,0.125,0.0669,0.0804,0,0,0.0797,0,0,0.063,0,0,0
"O_AesSens",0.1612,0,0,0,0,0,0,0,0,0,0,0,0.1493,0,0,0,0,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0.1506,0.1649,0,0,0,0,0,0,0,0,0.1731,0,0,0,0,0,0,0.156,0,0,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0.1303,0,0,0,0,0,0,0,0,0,0.1517,0,0,0,0,0,0,0.148,0,0,0,0,0,0.1341,0,0,0.1387
"cumsumT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
