"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1399,0
"A_Rspct",0,0.1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.0781,0,0,0,0.0807,0.0827,0,0.0861,0.0814,0.0822,0.0727,0,0,0,0.0792,0,0,0,0,0,0.0854,0,0,0,0.0822,0.0851,0,0
"C_Org",0,0,0,0.133,0,0,0.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.1412,0,0,0,0.1423,0,0,0,0,0,0,0,0,0,0,0,0.1383,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0.1465,0,0,0,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0.1278,0,0,0.1353,0.1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1777,0,0,0.2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3471,0
"E_Scblty",0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.1465,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2644,0,0
"N_EmoVol",0,0,0,0,0.1318,0,0,0,0,0.1364,0,0.1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1144,0.1223,0,0,0.1148,0,0,0,0,0,0,0.1193,0,0.1601,0.124,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.2399,0,0,0,0.3615,0,0,0,0.3369,0.6404,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1363,0.1301,0,0,0,0,0,0,0,0,0.1344,0,0,0,0.1474,0,0
