"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",-0.0447,0,0,0,0,-0.3615,0,0,0,0,0,0,0,0,0,0,0,0,0.2907,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.0978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2378,0,0.3691,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1198,0,0,0,0,0,0,0,0,0,-0.2415,0,0,0.3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,-0.1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2436,0,0,0.33,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.0724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0
"C_Rspnbl",0,0,0,0,0,-0.1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3531,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.0589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5056,0
"E_EnerLev",0,0,0,0,0,0,0,0.0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4859,0
"E_Scblty",0,0,0,0,0,-0.2781,0,0,0.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3568,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.3346,0,0,0,0,0,-0.3546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.0598,0,0,0,0,0,-0.2292,0,0,0,0,0,0,0,0.6716,0,0,0,0,0.1901
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.3202,0,-0.2146,0,0,0,0,0,0,0,0,0,0,0,0,0.454,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3008
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074,0,0,0,0,0,0,0,0,0,0.5237,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393,0,0,0,0.3432,0,0,0,0,0,0,0,0,0,0.2678,0
