"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1041,0,0,0,0,0,0,0,0,0,0,0,0,0.1037,0,0,0,0.1157,0,0,0,0,0,0,0,0,0,0,0.1104,0.1832
"A_Rspct",0,0.1063,0,0,0.1021,0,0,0,0,0,0.1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1043,0,0,0,0,0,0,0.1042,0,0,0
"C_Org",0,0,0,0.1367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2663,0,0.1517,0,0,0
"C_Prdctv",0,0,0,0,0.1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1187,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1298,0.1169,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1072,0,0,0,0,0,0,0.1082,0,0,0,0,0,0,0,0,0,0.1018,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.0928,0.096,0,0,0.098,0,0,0,0,0,0,0,0,0,0.0913,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1079,0,0,0,0,0,0,0,0,0.1862,0.1289,0,0,0,0,0,0,0,0.1162,0,0
"N_Depr",0.092,0,0,0.097,0,0.0974,0,0,0,0,0.0947,0,0,0,0,0,0.0917,0,0,0,0,0,0,0,0.0963,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0.109,0.1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1098,0,0.1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0.1073,0,0,0,0,0,0.1079,0,0,0,0,0,0,0,0,0,0.1041,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1369,0.2549,0,0,0,0,0.1325,0,0,0,0,0,0,0,0,0
