"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1806,0,0.1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2385,0
"A_Rspct",0,0.1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,0,0,0.3544,0.3227,0,0,0,0
"A_Trust",0,0,0.1655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0.153,0,0.1318,0,0,0,0,0,0.1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1556,0,0,0
"C_Prdctv",0,0,0,0,0.1458,0,0,0,0,0,0,0,0,0.1326,0,0,0,0.1324,0,0,0.1316,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4028,0.2943,0,0,0,0,0,0
"E_Assert",0,0,0,0.144,0,0,0.1416,0.1421,0,0,0,0,0,0,0,0,0,0,0.1773,0,0.2264,0,0.1837,0,0,0,0,0.1673,0,0
"E_EnerLev",0,0,0,0,0.2014,0,0,0.1933,0,0,0,0.178,0,0,0,0,0.2137,0,0,0,0,0.2552,0,0.1817,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0.1256,0.1238,0,0,0,0.1268,0,0.1245,0,0,0,0,0,0,0.1168,0,0,0,0,0.142,0.1204,0,0
"N_Anxty",0.0953,0,0,0.1027,0,0,0,0,0.1246,0.1448,0.1369,0,0,0,0,0.1259,0.1033,0,0.1031,0,0,0,0,0,0,0.1349,0,0,0.0986,0.0933
"N_Depr",0,0.3026,0,0,0,0,0,0,0,0,0.2131,0,0,0,0,0,0,0,0,0,0,0,0,0.3606,0,0,0.3771,0,0,0
"N_EmoVol",0,0.0664,0,0,0.0757,0,0.0586,0.0744,0,0,0,0.0656,0.0627,0.0676,0.0589,0.0623,0.0714,0.0609,0,0,0.0672,0.0685,0,0,0.1037,0.101,0,0,0.0717,0.0591
"O_AesSens",0,0.1409,0,0,0,0,0.1408,0,0,0.135,0,0,0.1363,0,0.1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0.1864,0,0.2177,0,0.1691,0,0,0.2366,0.226,0,0,0,0.2174,0,0,0,0.2055,0,0,0,0,0,0.2547,0,0.3838,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0.1587,0,0,0,0,0.1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
