"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.068,0,0,0,0,0,0,0,0,0.5203,0,-0.4139,0,0,0,0,0,0,0,0,0,-0.4005,0,0,0,0,-0.6929,0,0,0
"A_Rspct",0,-0.1558,0,0,-0.3469,0.3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.0908,0,0,0,0,0.4125,-0.2477,0,0,0,-0.4812,0,0,0,0,0,0,0.2688,0,0,0,0,0,0,0,0,0.3357,0
"C_Org",0,0,0,0.0946,0.2384,0,0,0,0,0.4505,0,0,0,0,0,-0.397,0,0,0,0,0,0,0,-0.3515,-1.1126,0,0,0,0,0
"C_Prdctv",0,0,-0.2643,-0.2642,-0.122,0,0,0,0,-0.5493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5493,0
"C_Rspnbl",-0.4894,0,0,0,-0.5777,-0.0652,0,0,0,0,-0.1142,0,0,0,0,-0.4152,0.2564,0.3289,0,0,0,0,-0.6703,0,-0.8081,0,0,0,0,-0.1015
"E_Assert",0,0,0,0,0,0,0.0354,0,0,0,0,0,0.2705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4643,0
"E_EnerLev",0,0,0,0,0,0,0,0.5002,0,0,0.4722,0,0,0,0,0,0,0,0,0,0.6706,0,0,0,0,0,0,0,0.5128,-1.1381
"E_Scblty",0,0,0,0,0,0,0.3502,0,-0.0141,0,0,0.318,0.2952,0,0,0,0,0,0,0,0,0,0,0,0,-0.3861,0,0,0,0
"N_Anxty",0,-0.259,0.1544,0.287,0,-0.1336,-0.2322,0,0,0.5557,0,0,0.5209,0.2058,0,0,0,0.2359,0,0,0,0,0,0,0,0,0.4033,-0.4565,-0.942,0
"N_Depr",0,0,0,0,0,0,0,0,0.2595,0,0.2405,0,0,0,0,0,0,0,0,0,0,0,-0.6964,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.2715,0,-0.1013,0,0,0,0,0,0,-0.2483,0,0,-0.2528,-0.3865,0,0,0.3698,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,-0.6173,0,0,0,-0.4606,-0.2325,0,0,0,0,0,-0.337,0,0,0,0,0.6313,0,0,0,0,0,0.4399
"O_CrtvImag",0,-0.1773,0,0,0,0,0.2051,0,-0.6037,0,-0.281,0,0.4172,0.0118,0,-0.2973,0.3161,0,0,0,0,0,0,0,0,0,0,0,0,0.9151
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5291,0,0,0,-0.7257,0,-0.4503,0,0,0,0,0,0,0,0,0
