"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",-0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472,0,0,0,0,0,0,0
"A_Rspct",0,0.0551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.0822,0,0,0,0,0,0,0,0,0,0,0,0,0.5591,0,0,0,0,0,0,0,0,-0.4024,0,0,0,0,0
"C_Org",0,-0.2582,0,0.128,0,0,0,0,0,0,0,-0.2141,0,0,0,0,0,0.4884,0,0,0.601,0,0,0,0,0,0,0,0,-0.3781
"C_Prdctv",0,0,0,0,0.0329,0,-0.3031,0,0,0,-0.3367,0,-0.2606,0,0,0,0,0,0,0,0.4326,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0.3401,0,0.4536,0,0.1182,0,0,-0.2434,0,0,0,0,0,0,0,0.3431,0,0,0,0,0,0,0,0,0,0,0,-0.5452,0
"E_Assert",0,0,0,0,0,0,-0.0545,0,0,0,0,0,0,0,-0.2525,0,0,0,0,0,0,0,0.3701,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.2675,0,0,0,0,0,0,0,0,0,0,0,0.2803,0,0,0,0.5726,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.0968,0,-0.2264,0,0.2937,0.3085,0,0,0,0,0,0,0.4782,0,0,0,0,0,0,0,0,0
"N_Anxty",0.3124,0,0,0,0,0,0,-0.3166,0.2055,0.1074,0,0,0.3259,0,-0.4616,0.254,0,0,0,0,0,0,-0.3756,0,0,0,0.3234,-0.2072,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,-0.0504,0,0,0,0,0,0,0,0,0,-0.324,-0.3676,0,0,0,0,0.3698,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,-0.369,0.0798,0,0,0,0,0,-0.3388,0,0,0,0,0,0,0,0,0,0,0,-0.2252
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.0666,0,0,0,0,0,-0.3772,0,0,0.3203,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0.246,0,0,0,-0.0384,0,0,0,0.3497,0,0,0,0,0.3837,0,0,0,0,-0.4197,0,0
"O_IntCur",0,0,0,0,0,0,0,-0.3301,0,0,0,0,0,0,0.0335,0,0.262,0,0,0,0,0,0,0.3461,0,0,0,0,0,0
