"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1199,0,0.1189,0,0,0.1179,0.1167,0,0,0,0,0,0.115,0.1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1206,0,0.1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1147,0,0,0.1167,0,0,0.1168,0,0,0,0,0
"A_Trust",0,0,0.1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1412,0,0,0,0,0,0,0
"C_Org",0,0,0,0.135,0,0,0,0.1348,0,0,0,0,0,0,0,0,0,0,0,0,0.1323,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0.1013,0.1225,0,0,0,0,0,0.1055,0,0.1124,0.1149,0.1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1092,0
"C_Rspnbl",0.1138,0,0,0,0,0.1249,0,0,0,0.1102,0,0.1131,0.1099,0,0,0,0,0,0,0,0,0.1124,0.1232,0,0,0,0,0,0,0.113
"E_Assert",0,0,0,0,0,0,0.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0.1088,0,0.111,0,0.1162,0,0.1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1071,0,0,0,0,0.107,0
"E_Scblty",0,0,0,0,0.1288,0,0,0,0.1195,0.1078,0,0,0,0,0,0.106,0.109,0,0,0.1113,0,0,0,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1351,0.1324,0.1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0.1341,0,0,0,0,0,0,0,0.1356,0,0,0.1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0.1457,0.1469,0,0,0.1259,0.1275,0,0,0,0,0,0,0,0,0,0.1239,0,0,0,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0.1207,0.119,0.1208,0,0,0,0,0,0,0,0,0,0,0.1222,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0.1287,0,0,0,0,0,0,0,0,0.1378,0,0.1198,0,0,0,0,0,0,0,0,0.1189,0.1192,0,0,0,0
"O_IntCur",0,0,0,0,0.1138,0,0,0,0,0,0,0.1095,0,0.1146,0.1053,0,0,0,0,0,0,0,0,0,0,0,0.1035,0.1096,0,0
