"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.0954,0,0,0,0,0,0,0,0,0,0,0.0983,0,0,0,0,0,0.096,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1085,0.1076,0,0,0,0,0,0,0,0.104,0,0,0,0,0,0,0.1037,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1029,0,0,0.105,0,0,0
"C_Org",0,0,0,0.1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1158,0,0,0
"C_Prdctv",0,0,0,0,0.1102,0,0,0.1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1101,0,0
"C_Rspnbl",0,0,0,0,0,0.1008,0,0,0,0,0,0,0,0,0,0,0,0.1006,0.1007,0,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1025,0.1021,0,0,0,0,0,0,0,0,0,0,0,0,0.0963,0,0,0,0,0,0.0961,0,0,0
"E_EnerLev",0.0863,0,0,0.0873,0,0,0,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899,0.0858,0,0,0,0.0897,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1166,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1073,0,0,0,0,0,0.1057,0,0,0,0,0,0,0,0,0,0.1061,0,0,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0,0.1564,0,0,0,0,0,0.1583,0,0,0,0,0,0,0,0,0,0.3133,0,0,0
"N_EmoVol",0,0.3172,0,0,0,0,0,0,0,0,0,0.2827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7649,0,0,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1136,0,0,0,0,0.1136,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1002,0,0,0.0998,0,0,0,0,0,0,0.1003,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942,0,0,0,0,0,0,0.0927,0,0,0,0,0,0.0907,0.0924,0
