"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.999,0.1715,0.1854,0.0014,0.0433,0.0222,0.0461,0.1657,0.2416,-0.2239,-0.2602,-0.1069,0.0828,0.1337,0.2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1715,0.9992,0.2167,0.2472,0.1501,0.153,0.0505,0.1005,0.0047,-0.0689,-0.2235,0.1199,-0.0946,0.1504,0.1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.1854,0.2167,0.9951,-0.0231,0.2057,0.1698,-0.0737,0.1192,0.1151,-0.1634,-0.3083,-0.2851,0.014,0.0573,-0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.0014,0.2472,-0.0231,0.9645,0.361,0.1123,0.0974,0.3431,0.0462,0.0737,-0.056,-0.154,-0.0794,0.2714,0.2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.0433,0.1501,0.2057,0.361,0.9724,0.3268,0.2225,0.1873,0.0429,0.122,-0.3373,-0.1534,-0.2133,0.5599,0.3226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0222,0.153,0.1698,0.1123,0.3268,0.891,0.2609,0.1645,0.2467,-0.0573,-0.1736,-0.0854,-0.0043,0.1856,0.2439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",0.0461,0.0505,-0.0737,0.0974,0.2225,0.2609,0.9965,0.1462,0.2887,-0.0768,-0.1504,-0.1362,-0.0678,0.3902,0.3205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1657,0.1005,0.1192,0.3431,0.1873,0.1645,0.1462,0.9705,0.4894,3e-04,-0.3121,-0.212,0.2709,0.4225,0.1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.2416,0.0047,0.1151,0.0462,0.0429,0.2467,0.2887,0.4894,0.9999,-0.2243,-0.3653,-0.1869,0.1173,0.1327,0.1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2239,-0.0689,-0.1634,0.0737,0.122,-0.0573,-0.0768,3e-04,-0.2243,0.9346,0.2862,0.2208,-0.1139,0.0594,0.0116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.2602,-0.2235,-0.3083,-0.056,-0.3373,-0.1736,-0.1504,-0.3121,-0.3653,0.2862,0.9919,0.3002,0.0245,-0.2382,-0.3393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.1069,0.1199,-0.2851,-0.154,-0.1534,-0.0854,-0.1362,-0.212,-0.1869,0.2208,0.3002,1,-0.2889,-0.1102,-0.0396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0828,-0.0946,0.014,-0.0794,-0.2133,-0.0043,-0.0678,0.2709,0.1173,-0.1139,0.0245,-0.2889,0.9998,-0.1368,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.1337,0.1504,0.0573,0.2714,0.5599,0.1856,0.3902,0.4225,0.1327,0.0594,-0.2382,-0.1102,-0.1368,0.9691,0.3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.2747,0.1265,-0.0012,0.2024,0.3226,0.2439,0.3205,0.1791,0.1745,0.0116,-0.3393,-0.0396,0.086,0.3211,0.9736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Cmpn",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8837,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8041,0,0,0,0,0,0,0,0,0,0,0,0
