"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1592,0,0,0.3954,0,0,0.0356,0,0.0763,0,0,0,-0.5268,-0.1583,0,0,0,0,0,0.5155,-0.5859,0.3856,0,0,-0.1134,0,0.6966,-0.3337,0,0
"A_Rspct",0,0.0612,0,0,0,0,0,0,0.3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0.3021,0,0.4852,0,0,-0.4363,-0.1592,-0.2528,0,-0.3791,0.2443,0,0,0,0,0,0,0,0,0.177,0.3357,0,0,0,0.0301,-0.2667,0,0,-0.3582,0
"C_Org",0,0,0,-0.0039,0,-0.3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0.3497,0.23,-0.4042,0.5518,0,-0.0885,0,0,0,0,0,-0.3506,0,0,0,-0.7026,0,0.7271,0,-0.4039,0,0.2023,0.354,0.4232,-0.5805,0,0,0,-0.5891
"C_Rspnbl",0,-0.7775,0.3778,0,0,-0.9317,-0.2922,0,-0.3262,0,0,0.8833,0,0.307,0,1.0345,-0.6618,0.5282,0,0,0,0,0,-0.3055,-0.2052,0,0,0,0.2819,0
"E_Assert",0,0,0,0,0.1692,0,-0.0686,0.15,0,0,-0.2988,0,0,0,0,-0.1219,0,0,0.2908,0.4982,-0.2378,0,0,0,0,0,0,-0.6869,-0.5542,0.2223
"E_EnerLev",0,0,0,0,0,0,0,-0.1364,0,0,0,0,0,0,0,0.4128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,-0.3869,0,-0.4593,0,0,0,0,0,0,0,0.2547,0,0,0,-0.5028,0,0,0,0,-0.6804,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0.0951,0.3329,-0.1657,0.2491,0,-0.0988,0.283,-0.5441,-0.1526,0.5344,-0.3347,0,0,0,0,0.1388,-0.2877,0.1361,0,0,0.0161,-0.1552,0,0.2222,0,0,0,-0.1098,-0.4151
"N_EmoVol",0,0,0,0.1323,0,-0.4488,-0.2425,0,-0.4628,0,-0.409,0.4985,-0.2829,0.3006,0.4989,0.3493,0.155,-0.0516,-0.1118,0,0,0,-0.2247,0,0,0,0,0,-0.491,0
"O_AesSens",0.5801,-0.8316,0.727,-0.1875,-0.5067,-0.2727,-0.1588,0.2493,0,0,0,0,0.1231,0,-0.544,1.4251,0,0.2366,0.4136,0,0,-0.5261,0,0,-0.0605,0.2921,0,0,0.3827,-0.108
"O_CrtvImag",0.5112,0.4201,0,0.349,0,0.241,-0.0795,-0.7439,-0.6457,-0.2704,-0.0154,0,-1.6995,-0.594,0.4476,-1.8333,0.641,0.9369,-0.871,0.8218,-0.9504,1.2812,-0.1965,-1.0529,-1.1059,-0.2815,1.7934,-0.8768,0,0.4196
"O_IntCur",0,-0.3548,0,0,0,0,0,0,0,0,-0.2595,0,0,0,-0.5779,0,0,0,0.3435,0,0,0,0,0,0.4253,0,0,0,0,0
