"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1124,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1304,0,0,0,0,0,0,0,0,0,0,0,0,0.1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,0.1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1223,0,0,0,0,0,0,0,0,0.12,0,0,0,0
"C_Org",0,0,0,0.1224,0.1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1163,0,0,0,0
"C_Prdctv",0,0,0,0,0.1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1171,0,0.1192,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1142,0,0,0.1142,0
"E_Assert",0,0,0,0,0,0,0.1138,0,0,0,0,0,0,0,0,0.1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1219,0,0,0,0,0,0,0,0.1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1284,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0.1057,0,0,0,0,0,0,0,0,0,0.1027,0,0.091,0,0,0,0.0962,0,0,0,0,0,0.0937,0,0.0892,0,0,0,0,0
"N_EmoVol",0,0,0,0.1083,0,0,0,0,0,0,0,0.1062,0,0,0,0,0,0,0,0,0,0.1108,0,0,0,0.1098,0,0.1076,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.1192,0,0,0,0,0,0,0.1185,0,0,0,0,0,0,0,0,0,0.1199
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.1159,0,0,0.1154,0,0,0,0,0.1159,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,0.1319,0,0,0,0,0.1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
