"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",0.0814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,0.1729,0,0,0.2999,0,0.2148,0,0,0,-0.1966,0,0,0,0,0.6309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.0666,-0.4011,0,0,0,0,0,0,0,0,0,0,0,0,0.6979,0,-0.8573,0,0.4969,0,0,0,-0.4919,0,0,-0.2449,0,0
"C_Org",0,0,0,-0.1157,0,0,0,0,0,0,0,0,-0.7001,0,0,0,0,1.751,0,0,0.6078,0,0,0,0,0,0,0,0,-1.675
"C_Prdctv",0,0,0,0,-0.4756,0,0,0,0,0,0,0,0,0,0,0,0,0.359,0.3346,0,0.6442,0.4733,0,0,0,0,0.5693,0.2069,0,0
"C_Rspnbl",0,0,0,0,0,-0.2657,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5686,0,0,0,0,0,0,0,0,0,0
"E_Assert",0,0,0,0,0,0,0.1774,0,0,0,0,0,0,0,0,0,0,-0.7421,0,0,0,0,0,0,0,-0.2715,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.2419,-0.2615,0,0,0.163,0.2787,0,0,0.7698,0,0,0,0,0,0.3415,0,0,0,-0.1847,0,-0.2565,0,0
"E_Scblty",-0.4375,0,0,0,0,0,0,0,0.123,0,0,-0.3299,0,0,0.2515,0,0,0,0,0.2832,0,0,0.742,0,-0.247,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.2551,0,0.3231,-0.2404,0,0.3307,0,0.2092,0,0,0,0,0,0,0,0,0.5679,0,0,0,0
"N_Depr",0,0,-0.3245,0,0,0,0,0,0,0,0.2168,0,0,-0.3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0.306,0,0,0,0,0,0,0,0,0,0.2453,0,0,0,-0.4947,0,0,0.379,-0.3264,0,0,0,0,0,0.5447,0,0,0,0
"O_AesSens",0,0.4389,0,0,0,0,0,0,0,0,0,0.4339,-0.0507,0,0,0,0.2792,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,-0.2609,0,0.3814,0,0.3127,0,0,0.1993,-0.2956,0.2082,0,0,0,0.2412,0,0.2735,0,0,0.3666,0,0,0,0,0
"O_IntCur",0,0,0.4319,0,0,-0.3097,0,0,0,0,0,-0.2057,0,0.2242,-0.635,0,0,0,0.5447,0,0,0.2777,0.7043,0,0,0,0,0.27,0,0
