"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",-0.1122,0,0,0,0,0,0,0,0,0.2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.4022,0,-0.4409,-0.3209,0,-0.6428,0,-0.2731,0,0,-0.2882,0,0,0.6072,0,0,0,0,0,0,0,0,-0.8483,0,0,0,0,0.551,0
"A_Trust",0,0,0.3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,0.0574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctv",0,0,0,0,0.159,0,0,0.2164,-0.2543,0,0,0,0,0,0,0,0,0,0,0,0.6382,0,0,0,0,0,0.4239,0,0,0
"C_Rspnbl",0,0,0,0,0,-0.2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2417,0,0,0,0,0,0
"E_Assert",0,0,0,-0.451,0,0,-0.361,-0.1672,0,0.2163,0,0,0,0,0,0,0,0,0,0,-0.2291,0,0,0,0,0,0.4118,-0.2242,0,0
"E_EnerLev",0,0,0,0,0,0,0,-0.055,-0.3051,0,0,-0.2769,0,0,-0.2642,0,0,0,0,0,0,0,0,0,0,0.3493,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,1.1803,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxty",-0.2483,0,-0.2607,-0.4414,0,0.3225,0,0,0,-0.3778,-0.1816,0,0,0,0,0,0,-0.2567,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",0,0,0,0.6452,0,0,0,0,0,0,-0.3314,0.5086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6118,0,0,0.5471
"N_EmoVol",0,0,0,0,0,0,0,0,0,0.233,0,-0.2035,0,0,0,0,-0.4952,-0.2692,0,0,-0.3364,0,0,0,0,0.6303,0,0,0,0.2807
"O_AesSens",0,0,0.3613,0,0,0,0,0,0,0,0,0,0.1312,0,0,-0.1937,0.5344,-0.2966,0,0,0.3939,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149,0,0,0,0,0,0.4413,0,0,0,-0.6321,0,0,0,-0.4226,0,0.3922
"O_IntCur",0,0,0,0,0.6435,0,0,0,-0.3237,0,0,0,0,0,-0.4873,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4651,0
