"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",-0.3081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5161,0,0,0,0,0,0,0,0,0,0,0
"A_Rspct",0,-0.0482,0,0,0,0,0,0,0,0,0,0,0,0,0.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trust",0,0,-0.1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3177,0,0,0,0,0,0,0,0,-0.3794,0,0,0,0
"C_Org",0,0,0,-0.0567,0.3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4866,0,0,0,0
"C_Prdctv",0,0,0,0,0.0721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4483,0,0.2742,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,0,0,0.0934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4264,0,0,0.3788,0
"E_Assert",0,0,0,0,0,0,-0.1524,0,0,0,0,0,0,0,0,0.5627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.1211,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4127,0,0,0,0,0,0,0
"N_Anxty",0,0,0,0,0,0,0,0,0,0.1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Depr",-0.2445,0,0,0,0,0,0,0,0,0,-0.0426,0,0.2748,0,0,0,-0.2753,0,0,0,0,0,-0.2993,0,0.5912,0,0,0,0,0
"N_EmoVol",0,0,0,0.3023,0,0,0,0,0,0,0,-0.1078,0,0,0,0,0,0,0,0,0,0.5553,0,0,0,0.3381,0,-0.2704,0,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,0.2279,0,0,0,0,0,0,0.3052,0,0,0,0,0,0,0,0,0,0.2821
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114,0,0,0.2715,0,0,0,0,0.4772,0,0,0,0,0,0,0,0
"O_IntCur",0,0,0,0,0,0,0,0,0,-0.3159,0,0,0,0,0.0654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
