"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9981,0.2304,0.4079,0.2501,0.1835,0.1225,-0.0015,0.1571,0.2708,-0.2912,-0.4544,-0.2895,-0.4413,0.0572,0.1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.2304,0.9996,0.2331,0.0698,0.1,0.4955,0.3282,0.668,0.2236,-0.3418,-0.4435,-0.3565,0.1398,0.0606,0.2775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.4079,0.2331,0.9373,0.1545,0.4365,0.1442,0.4129,0.2482,0.2699,-0.191,-0.5531,-0.486,8e-04,0.2425,-0.2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.2501,0.0698,0.1545,0.9723,0.2028,-0.0775,0.1594,0.1623,-0.0034,0.3988,0.0861,0.089,0.1496,-0.003,0.1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",0.1835,0.1,0.4365,0.2028,0.9743,0.1613,0.5477,0.3816,0.2268,-0.1016,-0.3936,-0.3815,0.2292,0.5589,-0.1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.1225,0.4955,0.1442,-0.0775,0.1613,0.9866,0.1533,0.2615,0.3109,-0.5132,-0.2773,-0.0634,0.2682,0.4891,0.3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.0015,0.3282,0.4129,0.1594,0.5477,0.1533,0.953,0.362,0.2107,0.1292,-0.1623,-0.5459,0.2645,0.3421,0.0172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.1571,0.668,0.2482,0.1623,0.3816,0.2615,0.362,0.999,0.3696,-0.0891,-0.3717,-0.2744,0.2027,0.1264,0.1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",0.2708,0.2236,0.2699,-0.0034,0.2268,0.3109,0.2107,0.3696,0.9985,-0.309,-0.3478,-0.1809,0.0309,0.3473,0.3357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.2912,-0.3418,-0.191,0.3988,-0.1016,-0.5132,0.1292,-0.0891,-0.309,0.9983,0.6456,0.3097,0.0417,-0.2738,0.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.4544,-0.4435,-0.5531,0.0861,-0.3936,-0.2773,-0.1623,-0.3717,-0.3478,0.6456,0.9031,0.5958,0.007,-0.2089,0.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2895,-0.3565,-0.486,0.089,-0.3815,-0.0634,-0.5459,-0.2744,-0.1809,0.3097,0.5958,0.9998,0.2326,-0.0243,0.2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
