"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpnlag",0.9995,0.1615,0.2058,0.1425,-0.1514,0.0211,-0.0436,0.2498,-0.0339,-0.0034,-0.0735,-0.2091,0.0164,0.0633,0.0657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Rspctlag",0.1615,1,0.2247,0.0359,-0.025,0.0818,-0.1819,0.2438,-0.1191,0.2967,-0.2452,-0.1674,-0.0361,0.3213,0.0173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A_Trustlag",0.2058,0.2247,0.9985,0.3118,-0.085,0.027,-0.2229,0.6288,0.2183,0.2075,-0.21,-0.3334,0.089,0.3308,0.4252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Orglag",0.1425,0.0359,0.3118,0.9987,0.1299,0.0395,-0.003,0.3304,-0.0103,-0.1287,-0.0324,-0.1301,0.2433,0.0814,0.4249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Prdctvlag",-0.1514,-0.025,-0.085,0.1299,0.9973,0.3094,0.1109,0.1131,0.1389,-0.0542,0.0381,-0.017,0.0351,-0.0656,-0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbllag",0.0211,0.0818,0.027,0.0395,0.3094,0.9999,-0.0755,-0.0145,0.0181,-0.0752,0.0154,-0.0576,-0.0244,-4e-04,0.1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Assertlag",-0.0436,-0.1819,-0.2229,-0.003,0.1109,-0.0755,0.9875,-0.0322,0.0937,-0.1323,0.0626,0.1189,0.0855,-0.0538,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_EnerLevlag",0.2498,0.2438,0.6288,0.3304,0.1131,-0.0145,-0.0322,0.9999,0.1835,0.2049,-0.2022,-0.1713,0.0911,0.2887,0.4358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E_Scbltylag",-0.0339,-0.1191,0.2183,-0.0103,0.1389,0.0181,0.0937,0.1835,0.9995,0.0607,-0.0687,-0.0828,-0.1588,0.0306,0.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Anxtylag",-0.0034,0.2967,0.2075,-0.1287,-0.0542,-0.0752,-0.1323,0.2049,0.0607,0.9889,-7e-04,-0.0072,-0.1323,0.2256,-0.0909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_Deprlag",-0.0735,-0.2452,-0.21,-0.0324,0.0381,0.0154,0.0626,-0.2022,-0.0687,-7e-04,0.9999,0.2969,0.1783,-0.348,0.0898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N_EmoVollag",-0.2091,-0.1674,-0.3334,-0.1301,-0.017,-0.0576,0.1189,-0.1713,-0.0828,-0.0072,0.2969,0.992,0.04,-0.2701,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_AesSenslag",0.0164,-0.0361,0.089,0.2433,0.0351,-0.0244,0.0855,0.0911,-0.1588,-0.1323,0.1783,0.04,0.9999,-0.2398,0.3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImaglag",0.0633,0.3213,0.3308,0.0814,-0.0656,-4e-04,-0.0538,0.2887,0.0306,0.2256,-0.348,-0.2701,-0.2398,1,0.0983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_IntCurlag",0.0657,0.0173,0.4252,0.4249,-0.0018,0.1334,0.055,0.4358,0.0028,-0.0909,0.0898,0.001,0.3464,0.0983,0.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
