"","A_Cmpnlag","A_Rspctlag","A_Trustlag","C_Orglag","C_Prdctvlag","C_Rspnbllag","E_Assertlag","E_EnerLevlag","E_Scbltylag","N_Anxtylag","N_Deprlag","N_EmoVollag","O_AesSenslag","O_CrtvImaglag","O_IntCurlag","A_Cmpn","A_Rspct","A_Trust","C_Org","C_Prdctv","C_Rspnbl","E_Assert","E_EnerLev","E_Scblty","N_Anxty","N_Depr","N_EmoVol","O_AesSens","O_CrtvImag","O_IntCur"
"A_Cmpn",-0.1923,0,0,0,0,0,0,0,0,0,0,0,0,-0.2372,0,0,0,0,0,-0.3311,0,0,0,0,0,-0.3797,0,0,0.3578,0.2062
"A_Rspct",0,-0.2299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2481,0,0,0,0,0,0,0,0,-0.2739
"A_Trust",0,0,-0.0485,0,0,0,0,0,0,-0.2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C_Org",0,0,0,-0.0388,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.4037,0,0
"C_Prdctv",0,0,0,0,-0.0158,0,0,0,-0.236,0,0,0,0,0,0,0,0,0,0.2706,0,0,0,0,0,0,0,0,0,0,0
"C_Rspnbl",0,0,0,-0.3657,0,0.0269,0,-0.2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3035,0
"E_Assert",0,0,0,0,0,0,-0.2314,0,0,0,0,0,0,0,0,-0.2597,0,-0.2256,0,0,0,0,0,0,0,-0.3323,0,0.2326,0,0
"E_EnerLev",0,0,0,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3331,0,0,0,0,0,0,0,0
"E_Scblty",0,0,0,0,0,0,0,0,-0.0673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2279,0.5259
"N_Anxty",0.1868,0,0,0,0,0,0,0,0,0.0061,0,0,0,0,0.2021,0,0,0,0,0,0,0,0,0,0,0.4434,0,-0.3651,0,0
"N_Depr",0,0,0,0,0,0,0,0,0,0.2603,0.2526,0,0,0,0,0,0,0,0,-0.2096,0,0,0,0,0,0,0,0,0,0
"N_EmoVol",0,0,0,0,0,0,0,0,0,0,0,-0.0729,0,0,0,0,-0.2729,0,0,0,0,0,0.3354,0,0,0.4074,0,0,-0.3089,0
"O_AesSens",0,0,0,0,0,0,0,0,0,0,0,0,-0.0821,0,-0.3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"O_CrtvImag",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134,0,0,0,0,0,0,0,0,0.2953,0,0,0,0,0,0,-0.3014
"O_IntCur",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075,0,0,0,0,0,0,0,0,0,-0.3251,0,0,0,0,0
